"CoV","HLength","Type","Wetland","Sample","DateCollected","Taxa","tot_biomass","Count","Density"
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Enochrus",3.549659788,1,2.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Hydraena",0.136680628,1,2.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Hygrotus",7.241142894,3,7.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Phoridae",2.259426441,11,27.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Tanypodinae",5.4583252524,5,12.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Tanytarsini",1.9372649895,4,10
"0.3163063","Long","Swamp","W58","405W58E1","4/5/2023","Chaoborus",3.128404598,1,2.5
"0.3163063","Long","Swamp","W58","405W58E1","4/5/2023","Chironominae",2.9460720173,2,5
"0.3163063","Long","Swamp","W58","405W58E1","4/5/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","405W58E1","4/5/2023","Tanypodinae",12.0140551733,7,17.5
"0.3163063","Long","Swamp","W58","405W58E1","4/5/2023","Tanytarsini",1.053672929,1,2.5
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Bezzia",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Chironominae",9.9311663783,6,15
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Chironomini",4.660362692,3,7.5
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Tanypodinae",28.1470096343,11,27.5
"0.3163063","Long","Swamp","W58","405W58E2","4/5/2023","Tanytarsini",1.8753811331,2,5
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Chironomini",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Orthocladiinae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Tanypodinae",6.1359609533,4,10
"0.3163063","Long","Swamp","W58","405W58E3","4/5/2023","Tanytarsini",2.6763118341,2,5
"0.3163063","Long","Swamp","W58","420W58E1","4/20/2023","Chironominae",7.9702665863,7,17.5
"0.3163063","Long","Swamp","W58","420W58E1","4/20/2023","Chironomini",4.3489515483,3,7.5
"0.3163063","Long","Swamp","W58","420W58E1","4/20/2023","Orthocladiinae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","420W58E1","4/20/2023","Tanypodinae",7.850251628,5,12.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Chironominae",2.36250801,5,12.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Chironomini",4.0791913651,3,7.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Hydroptila",0.7048881162,1,2.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Tanypodinae",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","420W58E2","4/20/2023","Tanytarsini",1.053672929,1,2.5
"0.3163063","Long","Swamp","W58","420W58E3","4/20/2023","Chironominae",2.805759062,2,5
"0.3163063","Long","Swamp","W58","420W58E3","4/20/2023","Tanypodinae",3.510225389,3,7.5
"0.3163063","Long","Swamp","W58","420W58E3","4/20/2023","Tanytarsini",3.257483161,2,5
"0.3163063","Long","Swamp","W58","503W58E1","5/3/2023","Chironominae",3.990819637,2,5
"0.3163063","Long","Swamp","W58","503W58E1","5/3/2023","Chironomini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","503W58E1","5/3/2023","Microvelia",0.284451609,2,5
"0.3163063","Long","Swamp","W58","503W58E1","5/3/2023","Tanypodinae",5.3350302523,4,10
"0.3163063","Long","Swamp","W58","503W58E2","5/3/2023","Chironominae",4.0465204131,3,7.5
"0.3163063","Long","Swamp","W58","503W58E2","5/3/2023","Tanypodinae",6.256809196,2,5
"0.3163063","Long","Swamp","W58","503W58E2","5/3/2024","Copelatus",8.664658182,1,2.5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Chironominae",3.203810232,5,12.5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Chironomini",2.203810232,1,2.5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Cymbiodyta",20.10776402,1,2.5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Enochrus",17.222631408,2,5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Hydraena",0.136680628,1,2.5
"0.3163063","Long","Swamp","W58","503W58E3","5/3/2023","Orthocladiinae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","517W58E1","5/17/2023","Callibaetis",4.450022061,1,2.5
"0.3163063","Long","Swamp","W58","517W58E1","5/17/2023","Chironominae",11.7345991621,9,22.5
"0.3163063","Long","Swamp","W58","517W58E1","5/17/2023","Chironomini",5.810499995,3,7.5
"0.3163063","Long","Swamp","W58","517W58E1","5/17/2023","Orthocladiinae",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","517W58E1","5/17/2023","Tanypodinae",34.4526568603,16,40
"0.3163063","Long","Swamp","W58","517W58E2","5/17/2023","Chironominae",5.2055830244,4,10
"0.3163063","Long","Swamp","W58","517W58E2","5/17/2023","Chironomini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","517W58E2","5/17/2023","Libellulidae",429.9019909,3,7.5
"0.3163063","Long","Swamp","W58","517W58E2","5/17/2023","Sphaeromias",1.053672929,1,2.5
"0.3163063","Long","Swamp","W58","517W58E3","5/17/2023","Orthocladiinae",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","517W58E3","5/17/2023","Tanypodinae",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","531W58E1","5/31/2023","Chironominae",5.938094283,8,20
"0.3163063","Long","Swamp","W58","531W58E1","5/31/2023","Chironomini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","531W58E1","5/31/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","531W58E1","5/31/2023","Tanypodinae",3.128404598,1,2.5
"0.3163063","Long","Swamp","W58","531W58E2","5/31/2023","Alluaudomyia",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","531W58E2","5/31/2023","Chironominae",12.6041105544,9,22.5
"0.3163063","Long","Swamp","W58","531W58E2","5/31/2023","Chironomini",5.818654785,7,17.5
"0.3163063","Long","Swamp","W58","531W58E2","5/31/2023","Tanypodinae",10.376707396,5,12.5
"0.3163063","Long","Swamp","W58","531W58E3","5/31/2023","Helocombus",37.70884604,1,2.5
"0.3163063","Long","Swamp","W58","531W58E3","5/31/2023","Orthocladiinae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","622W58E1","6/22/2023","Chironomini",1.053672929,1,2.5
"0.3163063","Long","Swamp","W58","622W58E1","6/22/2023","Climaria",0.2051626954,1,2.5
"0.3163063","Long","Swamp","W58","622W58E1","6/22/2023","Copelatus",8.664658182,1,2.5
"0.3163063","Long","Swamp","W58","622W58E1","6/22/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","622W58E1","6/22/2023","Tanypodinae",2.203810232,1,2.5
"0.3163063","Long","Swamp","W58","622W58E2","6/22/2023","Alluaudomyia",0.25,1,2.5
"0.3163063","Long","Swamp","W58","622W58E2","6/22/2023","Limoniidae",12.36672106,1,2.5
"0.3163063","Long","Swamp","W58","622W58E2","6/22/2023","Tanypodinae",4.531284129,2,5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Chironominae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Chironomini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Copelatus",20.10776402,1,2.5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Cymbiodyta",8.377088384,3,7.5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Hydraena",0.2733612559,2,5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Orthocladiinae",0.58420209855,3,7.5
"0.3163063","Long","Swamp","W58","622W58E3","6/22/2023","Tanypodinae",14.147455757,6,15
"0.3163063","Long","Swamp","W58","705W58E1","7/5/2023","Chironominae",12.8100256332,37,92.5
"0.3163063","Long","Swamp","W58","705W58E1","7/5/2023","Chironomini",1.9570251731,3,7.5
"0.3163063","Long","Swamp","W58","705W58E1","7/5/2023","Hydrochus",0.7894285967,1,2.5
"0.3163063","Long","Swamp","W58","705W58E1","7/5/2023","Tanytarsini",18.471450811,31,77.5
"0.3163063","Long","Swamp","W58","705W58E2","7/5/2023","Baetis",3.031549457,1,2.5
"0.3163063","Long","Swamp","W58","705W58E2","7/5/2023","Chironomini",1.053672929,1,2.5
"0.3163063","Long","Swamp","W58","705W58E2","7/5/2023","Enochrus",2.413714298,1,2.5
"0.3163063","Long","Swamp","W58","705W58E2","7/5/2023","Tanytarsini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","705W58E3","7/5/2023","Chironomini",1.9570251731,3,7.5
"0.3163063","Long","Swamp","W58","705W58E3","7/5/2023","Tanypodinae",2.203810232,1,2.5
"0.3163063","Long","Swamp","W58","705W58E3","7/5/2023","Tanytarsini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","719W58E1","7/19/2023","Chironominae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","719W58E1","7/19/2023","Enochrus",3.549659788,1,2.5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Atrichopogon",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Copelatus",17.32931636,2,5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Desmopachria",3.279980552,3,7.5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Forcipomyia",0.25,1,2.5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Orthocladiinae",0.5,2,5
"0.3163063","Long","Swamp","W58","719W58E2","7/19/2023","Tanypodinae",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Atrichopogon",2.36250801,5,12.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Bezzia",1.9986761332,3,7.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Chironominae",1,4,10
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Culicoides",1.5,6,15
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Forcipomyia",0.25,1,2.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Orthocladiinae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Tanypodinae",1.402879531,1,2.5
"0.3163063","Long","Swamp","W58","719W58E3","7/19/2023","Tanytarsini",1.417504806,3,7.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Chironominae",2.94671010865,8,20
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Chironomini",3.3221092454,4,10
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Copelatus",4.957726699,1,2.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Desmopachria",0.8751964208,1,2.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Enochrus",2.413714298,1,2.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Forcipomyia",3.4372649895,10,25
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Lysathia",5.781359796,1,2.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Orthocladiinae",1.25,5,12.5
"0.3163063","Long","Swamp","W58","801W58E1","8/1/2023","Tanytarsini",2.902028377,5,12.5
"0.3163063","Long","Swamp","W58","801W58E2","8/1/2023","Ceratopogonidae",52.44767783,111,277.5
"0.3163063","Long","Swamp","W58","801W58E2","8/1/2023","Chironominae",1.25,5,12.5
"0.3163063","Long","Swamp","W58","801W58E2","8/1/2023","Culicoides",1.75,7,17.5
"0.3163063","Long","Swamp","W58","801W58E2","8/1/2023","Tanytarsini",3.307511215,7,17.5
"0.3163063","Long","Swamp","W58","801W58E3","8/1/2023","Chironominae",1.1409057992,5,12.5
"0.3163063","Long","Swamp","W58","801W58E3","8/1/2023","Forcipomyia",23.1525785,49,122.5
"0.3163063","Long","Swamp","W58","801W58E3","8/1/2023","Psychodidae",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","801W58E3","8/1/2023","Tanytarsini",2.667504806,8,20
"0.3681222","Intermediate","Swamp","W68","221W68E1","2/21/2023","Ceratopogonidae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","221W68E1","2/21/2023","Chironomidae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","221W68E2","2/21/2023","Ceratopogonidae",2.107345858,2,5
"0.3681222","Intermediate","Swamp","W68","221W68E2","2/21/2023","Chironominae",13.62336865755,17,42.5
"0.3681222","Intermediate","Swamp","W68","221W68E2","2/21/2023","Culicidae",3.082919859,1,2.5
"0.3681222","Intermediate","Swamp","W68","221W68E2","2/21/2023","Hydroptila",1.230976173,6,15
"0.3681222","Intermediate","Swamp","W68","221W68E2","2/21/2023","Orthocladiinae",2.5798474601,3,7.5
"0.3681222","Intermediate","Swamp","W68","221W68E3","2/21/2023","Aedes",5.209054952,2,5
"0.3681222","Intermediate","Swamp","W68","221W68E3","2/21/2023","Chironominae",0.25,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E2","3/6/2023","Aedes",2.126135093,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E2","3/6/2023","Ceratopogonidae",1.8753811331,2,5
"0.3681222","Intermediate","Swamp","W68","306W68E2","3/6/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E3","3/6/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E3","3/6/2023","Chironomini",1.787009405,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E3","3/6/2023","Culicidae",2.126135093,1,2.5
"0.3681222","Intermediate","Swamp","W68","306W68E3","3/6/2023","Forcipomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","321W68E1","3/21/2023","Chironomidae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","321W68E1","3/21/2023","Tanytarsini",1.787009405,1,2.5
"0.3681222","Intermediate","Swamp","W68","321W68E3","3/21/2023","Chironomidae",0.25,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E1","4/5/2023","Anopheles",2.126135093,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E1","4/5/2023","Chaoborus",8.460619427,3,7.5
"0.3681222","Intermediate","Swamp","W68","405W68E1","4/5/2023","Chironominae",10.168643336,5,12.5
"0.3681222","Intermediate","Swamp","W68","405W68E1","4/5/2023","Orthocladiinae",0.25,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E1","4/5/2023","Tanytarsini",4.165215461,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E2","4/5/2023","Anopheles",2.126135093,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E2","4/5/2023","Chironominae",0.7422617853,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E2","4/5/2023","Chironomini",1.787009405,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E2","4/5/2023","Hydraena",0.136680628,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Aedes",1.349237022,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Chaoborus",11.589024025,4,10
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Chironominae",2.9492869581,5,12.5
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Chironomini",2.203810232,1,2.5
"0.3681222","Intermediate","Swamp","W68","405W68E3","4/5/2023","Tanytarsini",5.457210366,3,7.5
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Aedes",1.349237022,1,2.5
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Chaoborus",9.739835293,4,10
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Chironominae",8.773103896,14,35
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Chironomini",9.078320381,5,12.5
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Culicidae",1.349237022,1,2.5
"0.3681222","Intermediate","Swamp","W68","420W68E1","4/20/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Callibaetis",3.031549457,1,2.5
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Chaoborus",26.661074149,10,25
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Chironominae",93.257165896,34,85
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Chironomini",35.189177986,12,30
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Culicidae",1.349237022,1,2.5
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Tanypodinae",0.9450032042,2,5
"0.3681222","Intermediate","Swamp","W68","420W68E2","4/20/2023","Tanytarsini",21.115988902,14,35
"0.3681222","Intermediate","Swamp","W68","420W68E3","4/20/2023","Chironominae",3.9140503452,6,15
"0.3681222","Intermediate","Swamp","W68","420W68E3","4/20/2023","Chironomini",2.5381965,3,7.5
"0.3681222","Intermediate","Swamp","W68","512W68E1","5/12/2023","Chironominae",5.938094283,8,20
"0.3681222","Intermediate","Swamp","W68","512W68E1","5/12/2023","Chironomini",9.672459102,8,20
"0.3681222","Intermediate","Swamp","W68","512W68E1","5/12/2023","Culex",4.047711065,3,7.5
"0.3681222","Intermediate","Swamp","W68","512W68E1","5/12/2023","Culicidae",13.695200653,7,17.5
"0.3681222","Intermediate","Swamp","W68","512W68E1","5/12/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","512W68E2","5/12/2023","Chironominae",19.760649713,22,55
"0.3681222","Intermediate","Swamp","W68","512W68E2","5/12/2023","Chironomini",17.590224191,20,50
"0.3681222","Intermediate","Swamp","W68","512W68E2","5/12/2023","Culicidae",1.715288161,1,2.5
"0.3681222","Intermediate","Swamp","W68","512W68E2","5/12/2023","Orthocladiinae",0.25,1,2.5
"0.3681222","Intermediate","Swamp","W68","512W68E2","5/12/2023","Tanypodinae",1.402879531,1,2.5
"0.3681222","Intermediate","Swamp","W68","512W68E3","5/12/2023","Chaoborus",4.407620464,2,5
"0.3681222","Intermediate","Swamp","W68","512W68E3","5/12/2023","Chironominae",7.741332766,4,10
"0.3681222","Intermediate","Swamp","W68","512W68E3","5/12/2023","Chironomini",12.911191306,7,17.5
"0.3681222","Intermediate","Swamp","W68","512W68E3","5/12/2023","Orthocladiinae",0.25,1,2.5
"0.3681222","Intermediate","Swamp","W68","517W68E1","5/17/2023","Ceratopogonidae",0.7422617853,1,2.5
"0.3681222","Intermediate","Swamp","W68","517W68E1","5/17/2023","Chironomini",0.7422617853,1,2.5
"0.3681222","Intermediate","Swamp","W68","517W68E1","5/17/2023","Culicidae",1.715288161,1,2.5
"0.3681222","Intermediate","Swamp","W68","517W68E3","5/17/2023","Chironominae",1.053672929,1,2.5
"0.3681222","Intermediate","Swamp","W68","517W68E3","5/17/2023","Chironomini",5.33221483,2,5
"0.3681222","Intermediate","Swamp","W68","517W68E3","5/17/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E1","5/31/2023","Chaoborus",1.402879531,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E1","5/31/2023","Chironominae",9.1763815503,3,7.5
"0.3681222","Intermediate","Swamp","W68","531W68E1","5/31/2023","Enochrus",19.8309068,4,10
"0.3681222","Intermediate","Swamp","W68","531W68E2","5/31/2023","Chironominae",1.4450032042,4,10
"0.3681222","Intermediate","Swamp","W68","531W68E2","5/31/2023","Chironomini",11.3367489672,9,22.5
"0.3681222","Intermediate","Swamp","W68","531W68E2","5/31/2023","Ischnura",13.59050867,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Chironominae",49.9256715171,40,100
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Chironomini",25.0757351203,28,70
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Enochrus",2.413714298,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Ischnura",13.59050867,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Limoniidae",1.402879531,1,2.5
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Microvelia",0.284451609,2,5
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Orthocladiinae",4.6520283773,12,30
"0.3681222","Intermediate","Swamp","W68","531W68E3","5/31/2023","Tanypodinae",1.402879531,1,2.5
"0.3681222","Intermediate","Swamp","W68","622W68E1","6/22/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","622W68E1","6/22/2023","Chironominae",0.5,2,5
"0.3681222","Intermediate","Swamp","W68","622W68E1","6/22/2023","Chironomini",4.1021664894,5,12.5
"0.3681222","Intermediate","Swamp","W68","622W68E2","6/22/2023","Chironomidae",0.33420209855,2,5
"0.3681222","Intermediate","Swamp","W68","622W68E2","6/22/2023","Tanytarsini",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Atrichopogon",1.2147633874,2,5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Chaoborus",12.190277868,7,17.5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Chironominae",35.1938365093,42,105
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Chironomini",45.9662513784,57,142.5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Copelatus",8.664658182,1,2.5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Enochrus",4.827428596,2,5
"0.3681222","Intermediate","Swamp","W68","622W68E3","6/22/2023","Orthocladiinae",3.75170690485,13,32.5
"0.3681222","Intermediate","Swamp","W68","705W68E1","7/5/2023","Anopheles",2.126135093,1,2.5
"0.3681222","Intermediate","Swamp","W68","705W68E1","7/5/2023","Chironominae",3.128404598,1,2.5
"0.3681222","Intermediate","Swamp","W68","705W68E1","7/5/2023","Chironomini",3.8706663833,2,5
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Ceratopogonidae",2.2684363164,3,7.5
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Chaoborus",2.203810232,1,2.5
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Chironominae",17.5979382191,8,20
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Chironomini",14.5997221271,8,20
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Ischnura",18.39696866,1,2.5
"0.3681222","Intermediate","Swamp","W68","705W68E2","7/5/2023","Tanytarsini",1.417504806,3,7.5
"0.3681222","Intermediate","Swamp","W68","705W68E3","7/5/2023","Chaoborus",2.805759062,2,5
"0.3681222","Intermediate","Swamp","W68","719W68E1","7/19/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","719W68E1","7/19/2023","Chaoborus",2.203810232,1,2.5
"0.3681222","Intermediate","Swamp","W68","719W68E1","7/19/2023","Chironominae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","719W68E1","7/19/2023","Chironomini",1.053672929,1,2.5
"0.3681222","Intermediate","Swamp","W68","719W68E1","7/19/2023","Enallagma",41.60272507,1,2.5
"0.3681222","Intermediate","Swamp","W68","719W68E2","7/19/2023","Bezzia",1.417504806,3,7.5
"0.3681222","Intermediate","Swamp","W68","719W68E2","7/19/2023","Chironominae",5.3968409144,4,10
"0.3681222","Intermediate","Swamp","W68","719W68E2","7/19/2023","Chironomini",9.881292814,8,20
"0.3681222","Intermediate","Swamp","W68","719W68E2","7/19/2023","Tanypodinae",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E1","8/1/2023","Chironominae",1.053672929,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E1","8/1/2023","Chironomini",0.4725016021,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E2","8/1/2023","Chaoborus",1.402879531,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E3","8/1/2023","Chaoborus",5.009569294,3,7.5
"0.3681222","Intermediate","Swamp","W68","801W68E3","8/1/2023","Chironominae",2.651451304,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E3","8/1/2023","Chironomini",6.9990709803,3,7.5
"0.3681222","Intermediate","Swamp","W68","801W68E3","8/1/2023","Tanypodinae",2.203810232,1,2.5
"0.3681222","Intermediate","Swamp","W68","801W68E3","8/1/2023","Tanytarsini",0.25,1,2.5
