HLength,Type,Wetland,Sample,DateCollected,Taxa,tot_biomass,Count,Density,FFG,Female dispersal distance,Adult flyer strength,Voltanism
Intermediate,Marsh,W21,503W21E3,5/3/2023,Hygrotus,8.485155559,11,27.5,PR,,,Bi_multivoltine
Short,Swamp,W32,503W32E1,5/3/2023,Hygrotus,2.413714298,1,2.5,PR,,,Bi_multivoltine
Short,Swamp,W32,517W32E3,5/17/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Short,Swamp,W32,705W32E2,7/5/2023,Hygrotus,0.4260973311,1,2.5,PR,,,Bi_multivoltine
Short,Marsh,W37,503W37E1,5/3/2023,Hygrotus,1.750392842,2,5,PR,,,Bi_multivoltine
Long,Marsh,W42,615W42E2,6/15/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Long,Marsh,W42,615W42E3,6/15/2023,Hygrotus,6.559961103,6,15,PR,,,Bi_multivoltine
Long,Marsh,W42,705W42E1,7/5/2023,Hygrotus,2.404784131,2,5,PR,,,Bi_multivoltine
Long,Marsh,W42,705W42E2,7/5/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Long,Marsh,W42,705W42E3,7/5/2023,Hygrotus,1.750392842,2,5,PR,,,Bi_multivoltine
Long,Marsh,W46,503W46E1,5/3/2023,Hygrotus,8.664658182,1,2.5,PR,,,Bi_multivoltine
Long,Marsh,W46,517W46E3,5/17/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Long,Marsh,W46,531W46E1,5/31/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Long,Marsh,W46,622W46E2,6/22/2023,Hygrotus,0.8751964208,1,2.5,PR,,,Bi_multivoltine
Long,Swamp,W58,321W58E2,3/21/2023,Hygrotus,1.750392842,2,5,PR,,,Bi_multivoltine
Long,Swamp,W58,321W58E3,3/21/2023,Hygrotus,7.241142894,3,7.5,PR,,,Bi_multivoltine
Short,Marsh,W37,221W37E3,2/21/2023,Ischnura,40.41080061,2,5,PR,Low,Weak,Univoltine
Short,Marsh,W37,503W37E3,5/3/2023,Ischnura,9.658138118,1,2.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,503W46E1,5/3/2023,Ischnura,12.18609183,1,2.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,503W46E2,5/3/2023,Ischnura,56.32561211,5,12.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,517W46E2,5/17/2023,Ischnura,85.47020687,8,20,PR,Low,Weak,Univoltine
Long,Marsh,W46,517W46E3,5/17/2023,Ischnura,12.18609183,1,2.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,531W46E1,5/31/2023,Ischnura,32.72041997,3,7.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,622W46E2,6/22/2023,Ischnura,21.75238003,2,5,PR,Low,Weak,Univoltine
Long,Marsh,W46,622W46E3,6/22/2023,Ischnura,69.05324895,5,12.5,PR,Low,Weak,Univoltine
Long,Marsh,W46,719W46E2,7/19/2023,Ischnura,19.31627624,2,5,PR,Low,Weak,Univoltine
Long,Marsh,W46,801W46E2,8/1/2023,Ischnura,9.658138118,1,2.5,PR,Low,Weak,Univoltine
Intermediate,Marsh,W53,615W53E1,6/15/2023,Ischnura,25.7766005,2,5,PR,Low,Weak,Univoltine
Intermediate,Marsh,W53,615W53E2,6/15/2023,Ischnura,25.7766005,2,5,PR,Low,Weak,Univoltine
Intermediate,Swamp,W68,531W68E2,5/31/2023,Ischnura,13.59050867,1,2.5,PR,Low,Weak,Univoltine
Intermediate,Swamp,W68,531W68E3,5/31/2023,Ischnura,13.59050867,1,2.5,PR,Low,Weak,Univoltine
Intermediate,Swamp,W68,705W68E2,7/5/2023,Ischnura,18.39696866,1,2.5,PR,Low,Weak,Univoltine
Short,Marsh,W15,306W15E2,3/6/2023,Laccophilus,95.35669416,14,35,PR,Low,Strong,Bi_multivoltine
Short,Marsh,W15,306W15E3,3/6/2023,Laccophilus,25.99397455,3,7.5,PR,Low,Strong,Bi_multivoltine
Intermediate,Marsh,W21,420W21E2,4/20/2023,Laccophilus,6.656810488,1,2.5,PR,Low,Strong,Bi_multivoltine
Intermediate,Marsh,W21,719W21E1,7/19/2023,Laccophilus,20.10776402,1,2.5,PR,Low,Strong,Bi_multivoltine
Short,Swamp,W32,719W32E2,7/19/2023,Leptoconops,0.08420209855,1,2.5,PR,Low,Weak,Univoltine
Short,Swamp,W32,719W32E3,7/19/2023,Leptoconops,0.5,2,5,PR,Low,Weak,Univoltine
Short,Swamp,W32,503W32E1,5/3/2023,Lestes,47.71383293,1,2.5,PR,Low,Strong,Univoltine
Intermediate,Swamp,W52,503W52E1,5/3/2023,Lestes,111.7349696,1,2.5,PR,Low,Strong,Univoltine
Long,Marsh,W46,801W46E2,8/1/2023,Libellula,27.62594376,1,2.5,PR,High,Strong,Univoltine
Long,Marsh,W46,801W46E2,8/1/2023,Libellulidae,27.62594376,1,2.5,PR,High,Strong,Univoltine
Long,Swamp,W58,517W58E2,5/17/2023,Libellulidae,429.9019909,3,7.5,PR,High,Strong,Univoltine
Long,Marsh,W46,801W46E2,8/1/2023,Liodessus,0.8751964208,1,2.5,PR,Low,Strong,Bi_multivoltine
Long,Swamp,W11,420W11E3,4/20/2023,Microvelia,0.2062027538,2,5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,503W11E1,5/3/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,503W11E2,5/3/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,517W11E1,5/17/2023,Microvelia,0.8956772907,14,35,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,517W11E3,5/17/2023,Microvelia,0.2559077974,4,10,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,531W11E1,5/31/2023,Microvelia,1.137806436,8,20,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,531W11E2,5/31/2023,Microvelia,0.284451609,2,5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,531W11E3,5/31/2023,Microvelia,0.3341566525,4,10,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,623W11E1,6/23/2023,Microvelia,1.407492885,22,55,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,623W11E2,6/23/2023,Microvelia,0.8317003414,13,32.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,623W11E3,6/23/2023,Microvelia,0.191930848,3,7.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,705W11E2,7/5/2023,Microvelia,0.1279538987,2,5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,705W11E3,7/5/2023,Microvelia,0.3341566525,4,10,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,719W11E1,7/19/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,719W11E2,7/19/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,801W11E2,8/1/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,801W11E3,8/1/2023,MIcrovelia,0.1422258045,1,2.5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W15,705W15E1,7/5/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Marsh,W21,405W21E1,4/5/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Marsh,W21,405W21E2,4/5/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Marsh,W21,420W21E2,4/20/2023,Microvelia,0.191930848,3,7.5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W37,420W37E3,4/20/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W37,705W37E3,7/5/2023,Microvelia,0.1422258045,1,2.5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W37,719W37E3,7/19/2023,Microvelia,0.2062027538,2,5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W37,801W37E2,8/1/2023,Microvelia,0.1279538987,2,5,PR,Low,Weak,Bi_multivoltine
Long,Marsh,W46,705W46E1,7/5/2023,Microvelia,0.3341566525,4,10,PR,Low,Weak,Bi_multivoltine
Intermediate,Swamp,W52,622W52E1,6/22/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Swamp,W52,705W52E1,7/5/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Swamp,W52,719W52E2,7/19/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Swamp,W52,719W52E3,7/19/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Marsh,W53,405W53E1,4/5/2023,Microvelia,0.06397694934,1,2.5,PR,Low,Weak,Bi_multivoltine
Intermediate,Marsh,W53,615W53E2,6/15/2023,Microvelia,0.1422258045,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W58,503W58E1,5/3/2023,Microvelia,0.284451609,2,5,PR,Low,Weak,Bi_multivoltine
Intermediate,Swamp,W68,531W68E3,5/31/2023,Microvelia,0.284451609,2,5,PR,Low,Weak,Bi_multivoltine
Short,Marsh,W15,306W15E2,3/6/2023,Neoporus,4.957726699,1,2.5,PR,,,Bi_multivoltine
Short,Swamp,W32,531W32E2,5/31/2023,Notonecta,35.43069312,1,2.5,PR,High,Strong,Bi_multivoltine
Short,Marsh,W37,801W37E3,8/1/2023,Pachydiplax,31.58379054,1,2.5,PR,High,Strong,Bi_multivoltine
Long,Marsh,W46,801W46E1,8/1/2023,Pachydiplax,77.61066962,1,2.5,PR,High,Strong,Bi_multivoltine
Long,Marsh,W42,719W42E3,7/19/2023,Palpomyia,0.7422617853,1,2.5,PR,Low,Weak,Bi_multivoltine
Long,Swamp,W11,503W11E1,5/3/2023,Psorophora,1.349237022,1,2.5,PR,,,
Intermediate,Marsh,W53,615W53E1,6/15/2023,Psorophora,8.731522692,1,2.5,PR,,,
Intermediate,Marsh,W53,615W53E2,6/15/2023,Psorophora,33.67772785,5,12.5,PR,,,
Long,Marsh,W42,705W42E3,7/5/2023,Ranatra,256.2347603,1,2.5,PR,,Strong,Bi_multivoltine
Long,Swamp,W11,623W11E2,6/23/2023,Saldidae,1.811581192,1,2.5,PR,,,
Short,Marsh,W15,405W15E2,4/5/2023,Saldidae,0.4385143657,1,2.5,PR,,,
Long,Marsh,W42,615W42E2,6/15/2023,Saldidae,0.4385143657,1,2.5,PR,,,
Long,Marsh,W42,615W42E3,6/15/2023,Sphaeromias,2.203810232,1,2.5,PR,,,
Long,Marsh,W46,503W46E1,5/3/2023,Sphaeromias,0.4725016021,1,2.5,PR,,,
Long,Marsh,W46,503W46E2,5/3/2023,Sphaeromias,0.25,1,2.5,PR,,,
Intermediate,Marsh,W53,531W53E2,5/31/2023,Sphaeromias,4.208638593,3,7.5,PR,,,
Long,Swamp,W58,517W58E2,5/17/2023,Sphaeromias,1.053672929,1,2.5,PR,,,
Long,Swamp,W11,420W11E2,4/20/2023,Stilobezzia,0.25,1,2.5,PR,Low,Weak,Univoltine
Long,Swamp,W11,719W11E1,7/19/2023,Stilobezzia,0.4725016021,1,2.5,PR,Low,Weak,Univoltine
Short,Marsh,W15,321W15E1,3/21/2023,Stilobezzia,0.4725016021,1,2.5,PR,Low,Weak,Univoltine
Long,Swamp,W11,420W11E3,4/20/2023,Tanypodinae,0.25,1,2.5,PR,,,
Intermediate,Marsh,W21,321W21E1,3/21/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Intermediate,Marsh,W21,321W21E3,3/21/2023,Tanypodinae,2.145141316,2,5,PR,,,
Intermediate,Marsh,W21,405W21E1,4/5/2023,Tanypodinae,2.805759062,2,5,PR,,,
Intermediate,Marsh,W21,405W21E3,4/5/2023,Tanypodinae,9.29697974,7,17.5,PR,,,
Intermediate,Marsh,W21,420W21E3,4/20/2023,Tanypodinae,2.145141316,2,5,PR,,,
Intermediate,Marsh,W21,503W21E1,5/3/2023,Tanypodinae,3.982726991,4,10,PR,,,
Intermediate,Marsh,W21,503W21E2,5/3/2023,Tanypodinae,11.22303625,8,20,PR,,,
Intermediate,Marsh,W21,801W21E1,8/1/2023,Tanypodinae,4.290282633,4,10,PR,,,
Short,Swamp,W32,420W32E2,4/20/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Short,Swamp,W32,517W32E1,5/17/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Short,Swamp,W32,517W32E3,5/17/2023,Tanypodinae,1.417504806,3,7.5,PR,,,
Short,Marsh,W37,306W37E3,3/6/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Short,Marsh,W37,405W37E3,4/5/2023,Tanypodinae,1.787009405,1,2.5,PR,,,
Short,Marsh,W37,705W37E1,7/5/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Short,Marsh,W37,705W37E2,7/5/2023,Tanypodinae,4.182150721,4,10,PR,,,
Short,Marsh,W37,719W37E1,7/19/2023,Tanypodinae,1.053672929,1,2.5,PR,,,
Short,Marsh,W37,719W37E2,7/19/2023,Tanypodinae,4.472246548,4,10,PR,,,
Short,Marsh,W37,801W37E2,8/1/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Short,Marsh,W37,801W37E3,8/1/2023,Tanypodinae,8.572835925,3,7.5,PR,,,
Long,Marsh,W42,503W42E1,5/3/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Long,Marsh,W42,615W42E2,6/15/2023,Tanypodinae,1.526174531,2,5,PR,,,
Long,Marsh,W42,705W42E2,7/5/2023,Tanypodinae,5.343955562,5,12.5,PR,,,
Long,Marsh,W42,705W42E3,7/5/2023,Tanypodinae,26.06613535,14,35,PR,,,
Long,Marsh,W42,801W42E1,8/1/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Long,Marsh,W42,801W42E2,8/1/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Long,Marsh,W46,420W46E1,4/20/2023,Tanypodinae,2.107345858,2,5,PR,,,
Long,Marsh,W46,420W46E3,4/20/2023,Tanypodinae,11.21908164,10,25,PR,,,
Long,Marsh,W46,503W46E1,5/3/2023,Tanypodinae,2.946072017,2,5,PR,,,
Long,Marsh,W46,503W46E2,5/3/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Long,Marsh,W46,517W46E2,5/17/2023,Tanypodinae,8.80252226,9,22.5,PR,,,
Long,Marsh,W46,531W46E1,5/31/2023,Tanypodinae,10.62108742,7,17.5,PR,,,
Long,Marsh,W46,531W46E2,5/31/2023,Tanypodinae,4.020522449,4,10,PR,,,
Long,Marsh,W46,622W46E1,6/22/2023,Tanypodinae,22.97557158,20,50,PR,,,
Long,Marsh,W46,622W46E2,6/22/2023,Tanypodinae,4.102166489,5,12.5,PR,,,
Long,Marsh,W46,622W46E3,6/22/2023,Tanypodinae,53.87346502,53,132.5,PR,,,
Long,Marsh,W46,705W46E1,7/5/2023,Tanypodinae,1.998676133,3,7.5,PR,,,
Long,Marsh,W46,705W46E2,7/5/2023,Tanypodinae,12.04706527,13,32.5,PR,,,
Long,Marsh,W46,719W46E2,7/19/2023,Tanypodinae,12.86823989,5,12.5,PR,,,
Long,Marsh,W46,719W46E3,7/19/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Intermediate,Swamp,W52,420W52E1,4/20/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Intermediate,Swamp,W52,420W52E2,4/20/2023,Tanypodinae,6.11620077,5,12.5,PR,,,
Intermediate,Swamp,W52,420W52E3,4/20/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Intermediate,Swamp,W52,503W52E1,5/3/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Swamp,W52,503W52E2,5/3/2023,Tanypodinae,2.347882735,3,7.5,PR,,,
Intermediate,Swamp,W52,622W52E1,6/22/2023,Tanypodinae,0.4725016021,1,2.5,PR,,,
Intermediate,Swamp,W52,622W52E2,6/22/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Swamp,W52,622W52E3,6/22/2023,Tanypodinae,4.407620464,2,5,PR,,,
Intermediate,Swamp,W52,705W52E1,7/5/2023,Tanypodinae,1.998676133,3,7.5,PR,,,
Intermediate,Swamp,W52,719W52E2,7/19/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Intermediate,Swamp,W52,719W52E3,7/19/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Intermediate,Swamp,W52,801W52E1,8/1/2023,Tanypodinae,1.484523571,2,5,PR,,,
Intermediate,Swamp,W52,801W52E3,8/1/2023,Tanypodinae,0.4725016021,1,2.5,PR,,,
Intermediate,Marsh,W53,405W53E1,4/5/2023,Tanypodinae,1.053672929,1,2.5,PR,,,
Intermediate,Marsh,W53,405W53E2,4/5/2023,Tanypodinae,1.053672929,1,2.5,PR,,,
Intermediate,Marsh,W53,405W53E3,4/5/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Marsh,W53,420W53E1,4/20/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Marsh,W53,705W53E2,7/5/2023,Tanypodinae,0.7422617853,1,2.5,PR,,,
Intermediate,Marsh,W53,705W53E3,7/5/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Marsh,W53,801W53E2,8/1/2023,Tanypodinae,0.4725016021,1,2.5,PR,,,
Long,Swamp,W58,321W58E1,3/21/2023,Tanypodinae,14.6881164,5,12.5,PR,,,
Long,Swamp,W58,321W58E2,3/21/2023,Tanypodinae,4.054330835,2,5,PR,,,
Long,Swamp,W58,321W58E3,3/21/2023,Tanypodinae,5.458325252,5,12.5,PR,,,
Long,Swamp,W58,405W58E1,4/5/2023,Tanypodinae,12.01405517,7,17.5,PR,,,
Long,Swamp,W58,405W58E2,4/5/2023,Tanypodinae,28.14700963,11,27.5,PR,,,
Long,Swamp,W58,405W58E3,4/5/2023,Tanypodinae,6.135960953,4,10,PR,,,
Long,Swamp,W58,420W58E1,4/20/2023,Tanypodinae,7.850251628,5,12.5,PR,,,
Long,Swamp,W58,420W58E2,4/20/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Long,Swamp,W58,420W58E3,4/20/2023,Tanypodinae,3.510225389,3,7.5,PR,,,
Long,Swamp,W58,503W58E1,5/3/2023,Tanypodinae,5.335030252,4,10,PR,,,
Long,Swamp,W58,503W58E2,5/3/2023,Tanypodinae,6.256809196,2,5,PR,,,
Long,Swamp,W58,517W58E1,5/17/2023,Tanypodinae,34.45265686,16,40,PR,,,
Long,Swamp,W58,517W58E3,5/17/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Long,Swamp,W58,531W58E1,5/31/2023,Tanypodinae,3.128404598,1,2.5,PR,,,
Long,Swamp,W58,531W58E2,5/31/2023,Tanypodinae,10.3767074,5,12.5,PR,,,
Long,Swamp,W58,622W58E1,6/22/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Long,Swamp,W58,622W58E2,6/22/2023,Tanypodinae,4.531284129,2,5,PR,,,
Long,Swamp,W58,622W58E3,6/22/2023,Tanypodinae,14.14745576,6,15,PR,,,
Long,Swamp,W58,705W58E3,7/5/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Long,Swamp,W58,719W58E2,7/19/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Long,Swamp,W58,719W58E3,7/19/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Swamp,W68,420W68E2,4/20/2023,Tanypodinae,0.9450032042,2,5,PR,,,
Intermediate,Swamp,W68,512W68E2,5/12/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Swamp,W68,531W68E3,5/31/2023,Tanypodinae,1.402879531,1,2.5,PR,,,
Intermediate,Swamp,W68,719W68E2,7/19/2023,Tanypodinae,0.4725016021,1,2.5,PR,,,
Intermediate,Swamp,W68,801W68E3,8/1/2023,Tanypodinae,2.203810232,1,2.5,PR,,,
Intermediate,Marsh,W21,321W21E1,3/21/2023,Trichocorixa,0.8300621198,1,2.5,PR,High,,Bi_multivoltine
Short,Marsh,W15,306W15E1,3/6/2023,Tropisternus,49.08270439,1,2.5,PR,High,Strong,Bi_multivoltine
Long,Marsh,W46,531W46E1,5/31/2023,Tropisternus,49.08270439,1,2.5,PR,High,Strong,Bi_multivoltine
Long,Swamp,W11,517W11E2,5/17/2023,Hydrochus,1.578857193,2,5,SH,,,Univoltine
Long,Swamp,W11,623W11E1,6/23/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W11,623W11E2,6/23/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W11,623W11E3,6/23/2023,Hydrochus,2.36828579,3,7.5,SH,,,Univoltine
Short,Marsh,W15,306W15E2,3/6/2023,Hydrochus,1.634586313,1,2.5,SH,,,Univoltine
Short,Swamp,W32,705W32E2,7/5/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Marsh,W42,719W42E2,7/19/2023,Hydrochus,1.165972298,1,2.5,SH,,,Univoltine
Long,Marsh,W42,719W42E3,7/19/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Marsh,W46,306W46E1,3/6/2023,Hydrochus,1.578857193,2,5,SH,,,Univoltine
Long,Marsh,W46,306W46E3,3/6/2023,Hydrochus,0.4977190941,1,2.5,SH,,,Univoltine
Intermediate,Swamp,W52,420W58E3,4/20/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Intermediate,Swamp,W52,622W52E1,6/22/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,405W58E3,4/5/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,420W58E2,4/20/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,531W58E1,5/31/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,622W58E1,6/22/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,622W58E3,6/22/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W58,705W58E1,7/5/2023,Hydrochus,0.7894285967,1,2.5,SH,,,Univoltine
Long,Swamp,W11,623W11E1,6/23/2023,Limoniidae,26.35620075,5,12.5,SH,Low,Weak,Univoltine
Long,Swamp,W11,623W11E2,6/23/2023,Limoniidae,5.305715167,1,2.5,SH,Low,Weak,Univoltine
Long,Swamp,W11,719W11E2,7/19/2023,Limoniidae,11.84893164,2,5,SH,Low,Weak,Univoltine
Long,Swamp,W11,801W11E1,8/1/2023,Limoniidae,2.203810232,1,2.5,SH,Low,Weak,Univoltine
Long,Swamp,W11,801W11E3,8/1/2023,Limoniidae,2.203810232,1,2.5,SH,Low,Weak,Univoltine
Intermediate,Marsh,W21,801W21E2,8/1/2023,Limoniidae,4.165215461,1,2.5,SH,Low,Weak,Univoltine
Long,Marsh,W42,615W42E3,6/15/2023,Limoniidae,5.305715167,1,2.5,SH,Low,Weak,Univoltine
Long,Swamp,W58,622W58E2,6/22/2023,Limoniidae,12.36672106,1,2.5,SH,Low,Weak,Univoltine
Intermediate,Swamp,W68,531W68E3,5/31/2023,Limoniidae,1.402879531,1,2.5,SH,Low,Weak,Univoltine
Long,Marsh,W46,306W46E1,3/6/2023,Triaenodes,13.95625866,1,2.5,SH,High,Weak,Univoltine
Long,Swamp,W58,321W58E2,3/21/2023,Agromyzidae,0.3821407179,1,2.5,HB,,,
Short,Marsh,W15,321W15E2,3/21/2023,Anthomyzidae,0.085625,1,2.5,HB,,,
Long,Marsh,W42,306W42E3,3/6/2023,Anthomyzidae,0.2054024037,1,2.5,HB,,,
Long,Marsh,W46,306W46E1,3/6/2023,Anthomyzidae,0.3821407179,1,2.5,HB,,,
Long,Marsh,W46,306W46E3,3/6/2023,Anthomyzidae,0.6185219597,1,2.5,HB,,,
Long,Marsh,W46,321W46E1,3/21/2023,Anthomyzidae,0.3821407179,1,2.5,HB,,,
Long,Marsh,W46,321W46E3,3/21/2023,Anthomyzidae,1.000662678,2,5,HB,,,
Short,Marsh,W15,306W15E1,3/6/2023,Bidessonotus,2.404784131,2,5,PR,,,
Intermediate,Marsh,W21,503W21E3,5/3/2023,Bidessonotus,0.8751964208,1,2.5,PR,,,
Short,Marsh,W37,221W37E1,2/21/2023,Bidessonotus,0.8751964208,1,2.5,PR,,,
Long,Marsh,W42,719W42E1,7/19/2023,Bidessonotus,1.52958771,1,2.5,PR,,,
Long,Marsh,W42,719W42E2,7/19/2023,Bidessonotus,1.52958771,1,2.5,PR,,,
Long,Marsh,W42,719W42E3,7/19/2023,Bidessonotus,1.301293752,2,5,PR,,,
Intermediate,Marsh,W53,503W53E2,5/3/2023,Bidessonotus,0.4260973311,1,2.5,PR,,,
Short,Marsh,W15,306W15E1,3/6/2023,Calliphoridae,4.091202564,1,2.5,CG,,,
Long,Swamp,W11,531W11E2,5/31/2023,Canacidae,1.528562872,4,10,CG,,,
Long,Swamp,W11,420W11E2,4/20/2023,Culicidae,2.126135093,1,2.5,CG,,,
Long,Swamp,W11,623W11E1,6/23/2023,Culicidae,9.596810682,8,20,CG,,,
Long,Swamp,W11,623W11E2,6/23/2023,Culicidae,2.698474044,2,5,CG,,,
Long,Swamp,W11,623W11E3,6/23/2023,Culicidae,23.40917376,19,47.5,CG,,,
Long,Swamp,W11,705W11E1,7/5/2023,Culicidae,1.349237022,1,2.5,CG,,,
Long,Swamp,W11,705W11E3,7/5/2023,Culicidae,1.501388551,2,5,CG,,,
Long,Swamp,W11,719W11E1,7/19/2023,Culicidae,1.027781181,1,2.5,CG,,,
Long,Swamp,W11,719W11E2,7/19/2023,Culicidae,2.126135093,1,2.5,CG,,,
Short,Marsh,W15,420W15E1,4/20/2023,Culicidae,1.349237022,1,2.5,CG,,,
Short,Marsh,W15,705W15E1,7/5/2023,Culicidae,2.126135093,1,2.5,CG,,,
Intermediate,Marsh,W21,321W21E1,3/21/2023,Culicidae,6.165839717,2,5,CG,,,
Short,Swamp,W32,221W32E3,2/21/2023,Culicidae,21.79300457,8,20,CG,,,
Short,Swamp,W32,705W32E1,7/5/2023,Culicidae,34.70804412,6,15,CG,,,
Short,Swamp,W32,705W32E2,7/5/2023,Culicidae,16.39864797,3,7.5,CG,,,
Short,Swamp,W32,801W32E1,8/1/2023,Culicidae,2.698474044,2,5,CG,,,
Short,Marsh,W37,801W37E3,8/1/2023,Culicidae,1.027781181,1,2.5,CG,,,
Intermediate,Marsh,W53,615W53E1,6/15/2023,Culicidae,1.349237022,1,2.5,CG,,,
Intermediate,Marsh,W53,615W53E2,6/15/2023,Culicidae,18.85871624,3,7.5,CG,,,
Long,Swamp,W58,306W58E2,3/6/2023,Culicidae,30.33823025,15,37.5,CG,,,
Long,Swamp,W58,321W58E2,3/21/2023,Culicidae,3.082919859,1,2.5,CG,,,
Intermediate,Swamp,W68,221W68E2,2/21/2023,Culicidae,3.082919859,1,2.5,CG,,,
Intermediate,Swamp,W68,306W68E3,3/6/2023,Culicidae,2.126135093,1,2.5,CG,,,
Intermediate,Swamp,W68,420W68E1,4/20/2023,Culicidae,1.349237022,1,2.5,CG,,,
Intermediate,Swamp,W68,420W68E2,4/20/2023,Culicidae,1.349237022,1,2.5,CG,,,
