Wetland,Vegetation,Collection Date,Depth (m),Percent FullBy DepthReading,2d Area(Surface Area m2),Percentof Total2d Area,3d Area(Basin Surface Area m2),Percentof Total3d Area,Volume (m3),Percentof TotalVolume
W11,Swamp,6/4/08,0.09,7.7586,7986.3292,10.4905,7990.1508,10.4915,1484.3326,3.0621
W11,Swamp,6/16/08,0,0,0,0,0,0,0,0
W11,Swamp,7/2/08,0,0,0,0,0,0,0,0
W11,Swamp,7/17/08,0,0,0,0,0,0,0,0
W11,Swamp,7/30/08,0,0,0,0,0,0,0,0
W11,Swamp,8/12/08,0,0,0,0,0,0,0,0
W11,Swamp,8/29/08,0.87,75,60062.9929,78.8958,60084.6627,78.8947,28688.5516,59.1825
W11,Swamp,9/10/08,0.77,66.3793,54532.8005,71.6317,54551.9588,71.6299,22961.1635,47.3673
W11,Swamp,9/25/08,0.62,53.4483,46450.4169,61.015,46465.8378,61.0124,15378.5376,31.7248
W11,Swamp,10/8/08,0.43,37.069,33802.8877,44.4018,33813.4834,44.3991,7702.2274,15.8892
W11,Swamp,10/21/08,0.25,21.5517,16935.418,22.2455,16941.8842,22.2457,3501.0235,7.2224
W11,Swamp,11/4/08,0.44,37.931,34569.9963,45.4095,34580.8456,45.4067,8044.1173,16.5945
W11,Swamp,11/18/08,0.39,33.6207,27009.2758,35.4781,27018.873,35.4774,6478.9572,13.3656
W11,Swamp,12/1/08,0.6,51.7241,45302.7116,59.5075,45317.6247,59.5047,14460.972,29.832
W11,Swamp,12/15/08,0.93,80.1724,63646.5136,83.603,63669.6523,83.602,32398.3774,66.8356
W11,Swamp,12/30/08,0.97,83.6207,65833.5749,86.4758,65857.6254,86.475,34988.0226,72.1778
W11,Swamp,1/14/09,1.02,87.931,68553.7782,90.0489,68578.9848,90.0483,38347.7559,79.1087
W11,Swamp,1/27/09,1.03,88.7931,69096.3169,90.7616,69121.7566,90.761,39036.0068,80.5286
W11,Swamp,2/12/09,1.02,87.931,68553.7782,90.0489,68578.9848,90.0483,38347.7559,79.1087
W11,Swamp,2/26/09,1.08,93.1034,71799.8957,94.3129,71826.5127,94.3125,42558.4801,87.7952
W11,Swamp,3/11/09,1.13,97.4138,74486.8064,97.8423,74514.629,97.8421,46215.7158,95.3398
W11,Swamp,3/24/09,1.16,100,76129.4766,100,76158.0317,100,48474.7371,100
W11,Swamp,4/23/09,1.16,100,76129.4766,100,76158.0317,100,48474.7371,100
W11,Swamp,5/5/09,1.16,100,76129.4766,100,76158.0317,100,48474.7371,100
W11,Swamp,5/19/09,1.63,140.525223,97719.108,144.4727,97761.3057,128.374042,94065.4491,194.051242
W11,Swamp,6/1/09,1.52,131.042453,93200.363,134.9687,93239.3212,122.435874,82177.7876,169.527721
W11,Swamp,6/17/09,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,7/1/09,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,7/15/09,1.14,98.2759,75024.8496,98.549,75052.9166,98.5489,46963.2706,96.882
W11,Swamp,7/28/09,1.1,94.8276,72876.6281,95.7272,72903.7238,95.7269,44005.2498,90.7798
W11,Swamp,8/10/09,1.08,93.1034,71799.8957,94.3129,71826.5127,94.3125,42558.4801,87.7952
W11,Swamp,8/24/09,1.07,92.2414,71260.5154,93.6044,71286.8949,93.6039,41843.1775,86.3196
W11,Swamp,9/10/09,0.98,84.4828,66378.5054,87.1916,66402.7858,87.1908,35649.0833,73.5416
W11,Swamp,9/24/09,0.99,85.3448,66923.0768,87.9069,66947.5877,87.9061,36315.5916,74.9165
W11,Swamp,10/6/09,0.92,79.3103,63090.3269,82.8724,63113.2397,82.8714,31764.6712,65.5283
W11,Swamp,10/19/09,0.91,78.4483,62351.6091,81.9021,62374.296,81.9011,31136.7001,64.2328
W11,Swamp,11/3/09,0.88,75.8621,60631.1112,79.6421,60653.0346,79.641,29292.0199,60.4274
W11,Swamp,11/19/09,0.85,73.2759,58934.651,77.4137,58955.8151,77.4125,27498.5925,56.7277
W11,Swamp,12/3/09,0.94,81.0345,64194.5456,84.3229,64217.9111,84.3219,33037.5836,68.1542
W11,Swamp,12/14/09,0.98,84.4828,66378.5054,87.1916,66402.7858,87.1908,35649.0833,73.5416
W11,Swamp,12/30/09,1.1,94.8276,72876.6281,95.7272,72903.7238,95.7269,44005.2498,90.7798
W11,Swamp,1/13/10,1.09,93.9655,72338.5981,95.0205,72365.4538,95.0201,43279.1732,89.2819
W11,Swamp,1/27/10,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,2/10/10,1.31,112.938983,83739.716,116.8247,83772.6913,110.004615,61729.5899,127.344336
W11,Swamp,2/23/10,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,3/9/10,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,3/22/10,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,4/6/10,1.26,108.628633,81325.851,112.5047,81357.4408,106.833008,57295.5484,118.197179
W11,Swamp,4/21/10,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,5/6/10,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,5/18/10,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,6/11/10,1.09,93.9655,72338.5981,95.0205,72365.4538,95.0201,43279.1732,89.2819
W11,Swamp,6/16/10,1.02,87.931,68553.7782,90.0489,68578.9848,90.0483,38347.7559,79.1087
W11,Swamp,7/1/10,0.94,81.0345,64194.5456,84.3229,64217.9111,84.3219,33037.5836,68.1542
W11,Swamp,7/14/10,0.82,70.6897,57261.739,75.2163,57282.1482,75.2148,25755.7063,53.1322
W11,Swamp,7/26/10,0.66,56.8966,48684.6641,63.9498,48701.1021,63.9474,17281.5071,35.6505
W11,Swamp,8/9/10,0.4,34.4828,28235.056,37.0882,28244.8982,37.0872,6755.0221,13.9351
W11,Swamp,8/25/10,0.44,37.931,34569.9963,45.4095,34580.8456,45.4067,8044.1173,16.5945
W11,Swamp,9/8/10,0.14,12.069,10415.742,13.6816,10420.1851,13.6823,1942.7828,4.0078
W11,Swamp,9/20/10,0,0,0,0,0,0,0,0
W11,Swamp,10/11/10,0,0,0,0,0,0,0,0
W11,Swamp,10/21/10,0,0,0,0,0,0,0,0
W11,Swamp,11/2/10,0,0,0,0,0,0,0,0
W11,Swamp,11/16/10,0,0,0,0,0,0,0,0
W11,Swamp,12/1/10,0,0,0,0,0,0,0,0
W11,Swamp,12/13/10,0,0,0,0,0,0,0,0
W11,Swamp,12/27/10,0,0,0,0,0,0,0,0
W11,Swamp,1/12/11,0,0,0,0,0,0,0,0
W11,Swamp,1/24/11,0,0,0,0,0,0,0,0
W11,Swamp,2/7/11,0.37,31.8966,24948.6091,32.7713,24957.7247,32.771,5959.9392,12.2949
W11,Swamp,2/22/11,0.33,28.4483,21650.0504,28.4385,21658.239,28.4385,5030.9814,10.3786
W11,Swamp,3/9/11,0.53,45.6897,40820.057,53.6193,40833.1907,53.6164,11439.5848,23.5991
W11,Swamp,3/22/11,0.5,43.1034,38752.9275,50.904,38765.2974,50.9011,10246.1817,21.1372
W11,Swamp,4/6/11,0.54,46.5517,41526.132,54.5467,41539.5206,54.5438,11851.3087,24.4484
W11,Swamp,4/20/11,0.32,27.5862,20944.3739,27.5115,20952.3373,27.5117,4818.0382,9.9393
W11,Swamp,5/3/11,0,0,0,0,0,0,0,0
W11,Swamp,5/16/11,0,0,0,0,0,0,0,0
W11,Swamp,5/31/11,0,0,0,0,0,0,0,0
W11,Swamp,6/17/11,0,0,0,0,0,0,0,0
W11,Swamp,6/28/11,0,0,0,0,0,0,0,0
W11,Swamp,7/11/11,0,0,0,0,0,0,0,0
W11,Swamp,7/21/11,0,0,0,0,0,0,0,0
W11,Swamp,8/9/11,0,0,0,0,0,0,0,0
W11,Swamp,8/25/11,0,0,0,0,0,0,0,0
W11,Swamp,9/5/11,0,0,0,0,0,0,0,0
W11,Swamp,9/21/11,0,0,0,0,0,0,0,0
W11,Swamp,10/6/11,0,0,0,0,0,0,0,0
W11,Swamp,10/19/11,0,0,0,0,0,0,0,0
W11,Swamp,11/2/11,0,0,0,0,0,0,0,0
W11,Swamp,11/16/11,0,0,0,0,0,0,0,0
W11,Swamp,11/30/11,0,0,0,0,0,0,0,0
W11,Swamp,12/14/11,0,0,0,0,0,0,0,0
W11,Swamp,12/28/11,0,0,0,0,0,0,0,0
W11,Swamp,1/10/12,0,0,0,0,0,0,0,0
W11,Swamp,1/25/12,0,0,0,0,0,0,0,0
W11,Swamp,2/7/12,0,0,0,0,0,0,0,0
W11,Swamp,2/21/12,0,0,0,0,0,0,0,0
W11,Swamp,3/7/12,0,0,0,0,0,0,0,0
W11,Swamp,3/19/12,0,0,0,0,0,0,0,0
W11,Swamp,4/2/12,0,0,0,0,0,0,0,0
W11,Swamp,4/18/12,0,0,0,0,0,0,0,0
W11,Swamp,4/30/12,0,0,0,0,0,0,0,0
W11,Swamp,5/14/12,0,0,0,0,0,0,0,0
W11,Swamp,5/29/12,0,0,0,0,0,0,0,0
W11,Swamp,6/18/12,0,0,0,0,0,0,0,0
W11,Swamp,6/25/12,0,0,0,0,0,0,0,0
W11,Swamp,7/12/12,0,0,0,0,0,0,0,0
W11,Swamp,7/24/12,0,0,0,0,0,0,0,0
W11,Swamp,8/7/12,0,0,0,0,0,0,0,0
W11,Swamp,8/17/12,0,0,0,0,0,0,0,0
W11,Swamp,9/5/12,0,0,0,0,0,0,0,0
W11,Swamp,9/18/12,0,0,0,0,0,0,0,0
W11,Swamp,10/4/12,0,0,0,0,0,0,0,0
W11,Swamp,10/22/12,0,0,0,0,0,0,0,0
W11,Swamp,10/30/12,0,0,0,0,0,0,0,0
W11,Swamp,11/16/12,0,0,0,0,0,0,0,0
W11,Swamp,11/26/12,0,0,0,0,0,0,0,0
W11,Swamp,12/12/12,0,0,0,0,0,0,0,0
W11,Swamp,12/27/12,0,0,0,0,0,0,0,0
W11,Swamp,1/10/13,0,0,0,0,0,0,0,0
W11,Swamp,1/22/13,0,0,0,0,0,0,0,0
W11,Swamp,2/6/13,0,0,0,0,0,0,0,0
W11,Swamp,2/14/13,0.15,12.931,11021.0976,14.4768,11025.6709,14.4774,2049.8891,4.2288
W11,Swamp,3/4/13,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,3/19/13,1.33,114.663123,84687.888,118.5527,84721.4217,111.25045,63550.0071,131.099746
W11,Swamp,4/2/13,1.39,119.835543,87472.836,123.7367,87508.0593,114.909759,69171.7179,142.696992
W11,Swamp,4/16/13,1.31,112.938983,83739.716,116.8247,83772.6913,110.004615,61729.5899,127.344336
W11,Swamp,4/30/13,1.34,115.525193,85158.251,119.4167,85192.0648,111.86848,64470.2444,132.998139
W11,Swamp,5/13/13,1.27,109.490703,81813.588,113.3687,81845.4537,107.473846,58168.9851,119.999026
W11,Swamp,5/28/13,1.16,100,76129.4766,100,76158.0317,100,48474.7371,100
W11,Swamp,6/11/13,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,6/24/13,1.18,101.732073,77334.603,105.5927,77364.0072,101.589012,50548.7436,104.278933
W11,Swamp,7/8/13,1.28,110.352773,82298.843,114.2327,82330.9852,108.111426,59049.1076,121.814665
W11,Swamp,7/22/13,1.27,109.490703,81813.588,113.3687,81845.4537,107.473846,58168.9851,119.999026
W11,Swamp,8/6/13,1.24,106.904493,80342.931,110.7767,80373.9708,105.541558,55568.7324,114.634863
W11,Swamp,8/20/13,1.38,118.973473,87014.883,122.8727,87049.8232,114.30802,68218.0516,140.729637
W11,Swamp,9/2/13,1.35,116.387263,85626.132,120.2807,85660.2265,112.483253,65397.1675,134.910325
W11,Swamp,9/16/13,1.31,112.938983,83739.716,116.8247,83772.6913,110.004615,61729.5899,127.344336
W11,Swamp,10/1/13,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,10/10/13,1.26,108.628633,81325.851,112.5047,81357.4408,106.833008,57295.5484,118.197179
W11,Swamp,10/29/13,1.16,100,76129.4766,100,76158.0317,100,48474.7371,100
W11,Swamp,11/12/13,1.08,93.1034,71799.8957,94.3129,71826.5127,94.3125,42558.4801,87.7952
W11,Swamp,11/25/13,1.07,92.2414,71260.5154,93.6044,71286.8949,93.6039,41843.1775,86.3196
W11,Swamp,12/11/13,1.2,103.456213,78347.307,107.3207,78377.254,102.91956,52195.33,107.67574
W11,Swamp,12/26/13,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,1/9/14,1.23,106.042423,79847.748,109.9127,79878.5137,104.890946,54715.3531,112.874394
W11,Swamp,1/21/14,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,2/4/14,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,2/18/14,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,3/7/14,1.39,119.835543,87472.836,123.7367,87508.0593,114.909759,69171.7179,142.696992
W11,Swamp,3/18/14,1.39,119.835543,87472.836,123.7367,87508.0593,114.909759,69171.7179,142.696992
W11,Swamp,4/1/14,1.37,118.111403,86554.448,122.0087,86589.1057,113.703022,67271.0711,138.776074
W11,Swamp,4/15/14,1.42,122.421753,88831.803,126.3287,88867.8792,116.695428,72072.8316,148.681813
W11,Swamp,5/14/14,1.63,140.525223,97719.108,144.4727,97761.3057,128.374042,94065.4491,194.051242
W11,Swamp,5/27/14,1.48,127.594173,91482.723,131.5127,91520.5212,120.178794,78055.5756,161.023849
W11,Swamp,6/9/14,1.36,117.249333,86091.531,121.1447,86125.9068,113.094766,66330.7764,136.836303
W11,Swamp,6/23/14,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,7/7/14,1.17,100.870003,76824.528,104.7287,76853.6617,100.91885,49735.4791,102.601218
W11,Swamp,7/24/14,1.06,91.3793,70720.4482,92.895,70746.5913,92.8945,41133.2721,84.8551
W11,Swamp,8/4/14,1.03,88.7931,69096.3169,90.7616,69121.7566,90.761,39036.0068,80.5286
W11,Swamp,8/18/14,0.91,78.4483,62351.6091,81.9021,62374.296,81.9011,31136.7001,64.2328
W11,Swamp,9/4/14,0.82,70.6897,57261.739,75.2163,57282.1482,75.2148,25755.7063,53.1322
W11,Swamp,9/16/14,0.91,78.4483,62351.6091,81.9021,62374.296,81.9011,31136.7001,64.2328
W11,Swamp,10/1/14,0.87,75,60062.9929,78.8958,60084.6627,78.8947,28688.5516,59.1825
W11,Swamp,10/15/14,0.86,74.1379,59497.5209,78.1531,59518.9376,78.1519,28090.7512,57.9493
W11,Swamp,10/31/14,0.73,62.931,52408.1931,68.8409,52426.3566,68.8389,20822.5194,42.9554
W11,Swamp,11/10/14,0.65,56.0345,48133.6029,63.226,48149.7865,63.2235,16797.4116,34.6519
W11,Swamp,12/1/14,0.83,71.5517,57816.7174,75.9452,57837.3778,75.9439,26331.0961,54.3192
W11,Swamp,12/11/14,0.81,69.8276,56709.7981,74.4912,56729.9565,74.4898,25185.8512,51.9567
W11,Swamp,12/22/14,0.8,68.9655,56160.9326,73.7703,56180.8405,73.7688,24621.5001,50.7924
W11,Swamp,1/7/15,1.14,98.2759,75024.8496,98.549,75052.9166,98.5489,46963.2706,96.882
W11,Swamp,1/21/15,1.18,101.732073,77334.603,105.5927,77364.0072,101.589012,50548.7436,104.278933
W11,Swamp,2/5/15,1.28,110.352773,82298.843,114.2327,82330.9852,108.111426,59049.1076,121.814665
W11,Swamp,2/17/15,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,3/4/15,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,3/24/15,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,4/13/15,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,4/30/15,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,5/14/15,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,5/26/15,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,6/10/15,1.12,96.5517,73950.7219,97.1381,73978.301,97.1379,45473.5277,93.8087
W11,Swamp,6/22/15,1.09,93.9655,72338.5981,95.0205,72365.4538,95.0201,43279.1732,89.2819
W11,Swamp,7/8/15,1.1,94.8276,72876.6281,95.7272,72903.7238,95.7269,44005.2498,90.7798
W11,Swamp,7/20/15,1.01,87.069,68010.7197,89.3356,68035.6938,89.3349,37664.933,77.7001
W11,Swamp,8/3/15,0.96,82.7586,65287.9895,85.7591,65311.8108,85.7583,34332.4141,70.8254
W11,Swamp,8/20/15,0.8,68.9655,56160.9326,73.7703,56180.8405,73.7688,24621.5001,50.7924
W11,Swamp,8/31/15,0.67,57.7586,49285.6469,64.7392,49302.33,64.7369,17771.7453,36.6619
W11,Swamp,9/14/15,0.64,55.1724,47577.5825,62.4956,47593.5118,62.4931,16318.8516,33.6647
W11,Swamp,10/1/15,0.5,43.1034,38752.9275,50.904,38765.2974,50.9011,10246.1817,21.1372
W11,Swamp,10/12/15,0.38,32.7586,25937.2985,34.07,25946.6532,34.0695,6214.3012,12.8197
W11,Swamp,10/26/15,0.18,15.5172,13723.2623,18.0262,13728.3426,18.0261,2428.0513,5.0089
W11,Swamp,11/12/15,0.56,48.2759,42910.2861,56.3649,42924.1845,56.362,12695.9017,26.1908
W11,Swamp,11/23/15,0.6,51.7241,45302.7116,59.5075,45317.6247,59.5047,14460.972,29.832
W11,Swamp,12/7/15,0.68,58.6207,49807.6177,65.4249,49824.5463,65.4226,18267.2134,37.684
W11,Swamp,12/21/15,0.67,57.7586,49285.6469,64.7392,49302.33,64.7369,17771.7453,36.6619
W11,Swamp,1/7/16,0.82,70.6897,57261.739,75.2163,57282.1482,75.2148,25755.7063,53.1322
W11,Swamp,1/20/16,0.89,76.7241,61201.92,80.3919,61224.0974,80.3909,29901.1828,61.6841
W11,Swamp,2/1/16,0.95,81.8966,64741.6563,85.0415,64765.2494,85.0406,33682.2653,69.4842
W11,Swamp,2/18/16,1.11,95.6897,73414.0004,96.4331,73441.3373,96.4328,44736.7035,92.2887
W11,Swamp,3/2/16,1.2,103.456213,78347.307,107.3207,78377.254,102.91956,52195.33,107.67574
W11,Swamp,3/14/16,1.23,106.042423,79847.748,109.9127,79878.5137,104.890946,54715.3531,112.874394
W11,Swamp,3/28/16,1.31,112.938983,83739.716,116.8247,83772.6913,110.004615,61729.5899,127.344336
W11,Swamp,4/11/16,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,4/25/16,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,5/9/16,1.26,108.628633,81325.851,112.5047,81357.4408,106.833008,57295.5484,118.197179
W11,Swamp,5/23/16,1.19,102.594143,77842.196,106.4567,77871.8713,102.255915,51368.6939,105.97044
W11,Swamp,6/10/16,1.12,96.5517,73950.7219,97.1381,73978.301,97.1379,45473.5277,93.8087
W11,Swamp,6/27/16,1.01,87.069,68010.7197,89.3356,68035.6938,89.3349,37664.933,77.7001
W11,Swamp,7/19/16,0.88,75.8621,60631.1112,79.6421,60653.0346,79.641,29292.0199,60.4274
W11,Swamp,8/1/16,0.74,63.7931,52934.5098,69.5322,52952.9215,69.5303,21349.2304,44.042
W11,Swamp,8/15/16,0.93,80.1724,63646.5136,83.603,63669.6523,83.602,32398.3774,66.8356
W11,Swamp,8/29/16,0.75,64.6552,53463.8999,70.2276,53482.5601,70.2258,21881.2199,45.1394
W11,Swamp,9/12/16,0.6,51.7241,45302.7116,59.5075,45317.6247,59.5047,14460.972,29.832
W11,Swamp,9/26/16,0.4,34.4828,28235.056,37.0882,28244.8982,37.0872,6755.0221,13.9351
W11,Swamp,10/10/16,0.1,8.6207,8450.8283,11.1006,8454.7711,11.1016,1566.5144,3.2316
W11,Swamp,10/24/16,0,0,0,0,0,0,0,0
W11,Swamp,11/7/16,0,0,0,0,0,0,0,0
W11,Swamp,11/21/16,0,0,0,0,0,0,0,0
W11,Swamp,12/5/16,0,0,0,0,0,0,0,0
W11,Swamp,12/20/16,0.74,63.7931,52934.5098,69.5322,52952.9215,69.5303,21349.2304,44.042
W11,Swamp,1/4/17,0.96,82.7586,65287.9895,85.7591,65311.8108,85.7583,34332.4141,70.8254
W11,Swamp,1/17/17,1.04,89.6552,69638.3008,91.4735,69663.9743,91.4729,39729.6804,81.9596
W11,Swamp,1/31/17,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,2/14/17,1.32,113.801053,84215.043,117.6887,84248.2972,110.629162,62636.4556,129.215145
W11,Swamp,2/27/17,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,3/14/17,1.28,110.352773,82298.843,114.2327,82330.9852,108.111426,59049.1076,121.814665
W11,Swamp,3/28/17,1.25,107.766563,80835.632,111.6407,80866.9465,106.188913,56428.7975,116.409125
W11,Swamp,4/11/17,1.29,111.214843,82781.616,115.0967,82814.0353,108.745747,59935.9159,123.644096
W11,Swamp,4/25/17,1.2,103.456213,78347.307,107.3207,78377.254,102.91956,52195.33,107.67574
W11,Swamp,5/10/17,1.15,99.1379,75571.4021,99.2669,75599.7133,99.2669,47716.2423,98.4353
W11,Swamp,5/23/17,1.1,94.8276,72876.6281,95.7272,72903.7238,95.7269,44005.2498,90.7798
W11,Swamp,6/11/17,1.07,92.2414,71260.5154,93.6044,71286.8949,93.6039,41843.1775,86.3196
W11,Swamp,6/27/17,1.05,90.5172,70179.6919,92.1847,70205.5998,92.1841,40428.7709,83.4017
W11,Swamp,7/10/17,0.96,82.7586,65287.9895,85.7591,65311.8108,85.7583,34332.4141,70.8254
W11,Swamp,7/26/17,0.94,81.0345,64194.5456,84.3229,64217.9111,84.3219,33037.5836,68.1542
W11,Swamp,8/7/17,0.88,75.8621,60631.1112,79.6421,60653.0346,79.641,29292.0199,60.4274
W11,Swamp,8/21/17,0.83,71.5517,57816.7174,75.9452,57837.3778,75.9439,26331.0961,54.3192
W11,Swamp,9/13/17,0.74,63.7931,52934.5098,69.5322,52952.9215,69.5303,21349.2304,44.042
W11,Swamp,9/25/17,0.56,48.2759,42910.2861,56.3649,42924.1845,56.362,12695.9017,26.1908
W11,Swamp,10/9/17,0.36,31.0345,24036.5112,31.5732,24045.391,31.573,5715.0686,11.7898
W11,Swamp,10/23/17,0.31,26.7241,20273.4953,26.6303,20281.2365,26.6305,4611.9779,9.5142
W11,Swamp,11/6/17,0,0,0,0,0,0,0,0
W11,Swamp,11/20/17,0,0,0,0,0,0,0,0
W11,Swamp,12/4/17,0,0,0,0,0,0,0,0
W11,Swamp,12/18/17,0,0,0,0,0,0,0,0
W11,Swamp,1/2/18,0,0,0,0,0,0,0,0
W11,Swamp,1/17/18,0,0,0,0,0,0,0,0
W11,Swamp,1/29/18,0.41,35.3448,29649.6719,38.9464,29659.7606,38.945,7044.288,14.5319
W11,Swamp,2/12/18,0.78,67.2414,55072.4239,72.3405,55091.8317,72.3388,23509.187,48.4978
W11,Swamp,3/1/18,0.81,69.8276,56709.7981,74.4912,56729.9565,74.4898,25185.8512,51.9567
W11,Swamp,3/12/18,0.82,70.6897,57261.739,75.2163,57282.1482,75.2148,25755.7063,53.1322
W11,Swamp,3/26/18,0.82,70.6897,57261.739,75.2163,57282.1482,75.2148,25755.7063,53.1322
W11,Swamp,4/10/18,0.78,67.2414,55072.4239,72.3405,55091.8317,72.3388,23509.187,48.4978
W11,Swamp,4/24/18,0.79,68.1034,55615.1424,73.0534,55634.8001,73.0518,24062.6223,49.6395
W11,Swamp,5/9/18,0.57,49.1379,43538.9149,57.1906,43553.0674,57.1878,13128.1831,27.0825
W11,Swamp,5/22/18,0.48,41.3793,37402.6345,49.1303,37414.4968,49.1274,9484.6397,19.5661
W11,Swamp,6/6/18,0.58,50,44134.43,57.9729,44148.836,57.97,13566.5663,27.9869
W11,Swamp,6/22/18,0.27,23.2759,17935.9566,23.5598,17942.8378,23.56,3849.602,7.9415
W11,Swamp,7/3/18,0.66,56.8966,48684.6641,63.9498,48701.1021,63.9474,17281.5071,35.6505
W11,Swamp,7/16/18,0.6,51.7241,45302.7116,59.5075,45317.6247,59.5047,14460.972,29.832
W11,Swamp,8/7/18,0.85,73.2759,58934.651,77.4137,58955.8151,77.4125,27498.5925,56.7277
W11,Swamp,8/21/18,0.93,80.1724,63646.5136,83.603,63669.6523,83.602,32398.3774,66.8356
W11,Swamp,9/10/18,1.21,104.318283,78849.936,108.1847,78880.1553,103.579947,53028.6519,109.394832
W11,Swamp,9/25/18,1.14,98.2759,75024.8496,98.549,75052.9166,98.5489,46963.2706,96.882
W11,Swamp,10/8/18,1.08,93.1034,71799.8957,94.3129,71826.5127,94.3125,42558.4801,87.7952
W11,Swamp,11/29/18,1.39,119.835543,87472.836,123.7367,87508.0593,114.909759,69171.7179,142.696992
W11,Swamp,1/3/19,1.42,122.421753,88831.803,126.3287,88867.8792,116.695428,72072.8316,148.681813
W11,Swamp,1/18/19,1.44,124.145893,89725.371,128.0567,89762.0188,117.869582,74040.3364,152.740655
W11,Swamp,1/30/19,1.43,123.283823,89279.828,127.1927,89316.1897,117.284134,73053.2411,150.704338
W11,Swamp,2/12/19,1.48,127.594173,91482.723,131.5127,91520.5212,120.178794,78055.5756,161.023849
W11,Swamp,2/26/19,1.42,122.421753,88831.803,126.3287,88867.8792,116.695428,72072.8316,148.681813
W11,Swamp,3/12/19,1.4,120.697613,87928.307,124.6007,87963.814,115.50824,70132.07,144.67814
W11,Swamp,3/26/19,1.38,118.973473,87014.883,122.8727,87049.8232,114.30802,68218.0516,140.729637
W11,Swamp,4/9/19,1.4,120.697613,87928.307,124.6007,87963.814,115.50824,70132.07,144.67814
W11,Swamp,4/24/19,1.37,118.111403,86554.448,122.0087,86589.1057,113.703022,67271.0711,138.776074
W11,Swamp,5/8/19,1.31,112.938983,83739.716,116.8247,83772.6913,110.004615,61729.5899,127.344336
W11,Swamp,5/22/19,1.3,112.076913,83261.907,115.9607,83294.604,109.37681,60829.41,125.48732
W11,Swamp,6/5/19,1.14,98.2759,75024.8496,98.549,75052.9166,98.5489,46963.2706,96.882
W11,Swamp,6/25/19,1.12,96.5517,73950.7219,97.1381,73978.301,97.1379,45473.5277,93.8087
W11,Swamp,7/10/19,1.02,87.931,68553.7782,90.0489,68578.9848,90.0483,38347.7559,79.1087
W11,Swamp,7/23/19,0.98,84.4828,66378.5054,87.1916,66402.7858,87.1908,35649.0833,73.5416
W11,Swamp,8/6/19,1,86.2069,67467.1536,88.6216,67491.8958,88.6209,36987.5432,76.3027
W11,Swamp,8/20/19,0.94,81.0345,64194.5456,84.3229,64217.9111,84.3219,33037.5836,68.1542
W11,Swamp,9/10/19,0.79,68.1034,55615.1424,73.0534,55634.8001,73.0518,24062.6223,49.6395
W11,Swamp,9/24/19,0.52,44.8276,40122.4981,52.703,40135.3769,52.7001,11034.8792,22.7642
W11,Swamp,10/8/19,0.23,19.8276,16002.3758,21.0199,16008.4353,21.02,3171.7219,6.543
