CoV,HLength,Type,Wetland,Sample,Date_collected,Taxa,Insect,tot_biomass,Count,FFG,Female dispersal distance,Adult flyer strength,Voltanism
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Calanoida,NonInsect,0.3275226469,11,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Calanoida,NonInsect,1.504984055,42,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B1,4/12/2023,Calanoida,NonInsect,0.04158554444,1,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B2,4/12/2023,Calanoida,NonInsect,0.08317108889,2,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Calanoida,NonInsect,0.08317108889,2,CG,,,
0.4596531,Intermediate,Swamp,W52,512W52B1,5/12/2023,Calanoida,NonInsect,0.4229254444,11,CG,,,
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Calanoida,NonInsect,0.4990265334,12,CG,,,
0.4596531,Intermediate,Swamp,W52,622W52B2,6/22/2023,Calanoida,NonInsect,0.1397310889,10,CG,,,
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Calanoida,NonInsect,0.8317108889,20,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B2,2/9/2023,Calanoida,NonInsect,0.25452,36,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B3,2/9/2023,Calanoida,NonInsect,0.05656,8,CG,,,
0.3195769,Intermediate,Marsh,W53,412W53B3,4/12/2023,Calanoida,NonInsect,0.00707,1,CG,,,
0.3195769,Intermediate,Marsh,W53,622W53B3,6/22/2023,Calanoida,NonInsect,0.01993248745,1,CG,,,
0.3163063,Long,Swamp,W58,209W58B1,2/9/2023,Calanoida,NonInsect,0.4478352758,10,CG,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Calanoida,NonInsect,0.3405728561,16,CG,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Calanoida,NonInsect,1.689079587,62,CG,,,
0.3163063,Long,Swamp,W58,412W58B3,4/12/2023,Calanoida,NonInsect,0.5245965329,45,CG,,,
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Calanoida,NonInsect,0.00707,1,CG,,,
0.3163063,Long,Swamp,W58,622W58B1,6/22/2023,Calanoida,NonInsect,0.01993248745,1,CG,,,
0.3163063,Long,Swamp,W58,622W58B2,6/22/2023,Calanoida,NonInsect,0.08317108889,2,CG,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Calanoida,NonInsect,1.858878411,53,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Calanoida,NonInsect,0.02828,4,CG,,,
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Cladocera,NonInsect,0.336745494,7,CF,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Cladocera,NonInsect,0.2591110598,3,CF,,,
0.3916141,Long,Swamp,W11,412W11B1,4/12/2023,Copepoda,NonInsect,0.04158554444,1,CG,,,
0.4723248,Short,Swamp,W32,412W32B1,4/12/2023,Cyclopoida,NonInsect,0.01993248745,1,CG,,,
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Cyclopoida,NonInsect,0.06363,9,CG,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Cyclopoida,NonInsect,0.02121,3,CG,,,
0.4723248,Short,Swamp,W32,622W32B1,6/22/2023,Cyclopoida,NonInsect,0.04158554444,1,CG,,,
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Cyclopoida,NonInsect,0.2790548243,14,CG,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Cyclopoida,NonInsect,0.86961,123,CG,,,
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Cyclopoida,NonInsect,1.036489347,52,CG,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Cyclopoida,NonInsect,2.611155856,131,CG,,,
0.3835618,Long,Marsh,W46,412W46B2,4/12/2023,Cyclopoida,NonInsect,0.179392387,9,CG,,,
0.3835618,Long,Marsh,W46,412W46B3,4/12/2023,Cyclopoida,NonInsect,0.0797299498,4,CG,,,
0.3835618,Long,Marsh,W46,512W46B1,5/12/2023,Cyclopoida,NonInsect,0.01414,2,CG,,,
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Cyclopoida,NonInsect,0.0797299498,4,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Cyclopoida,NonInsect,0.00707,1,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Cyclopoida,NonInsect,0.2237366333,17,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B1,4/12/2023,Cyclopoida,NonInsect,0.00707,1,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Cyclopoida,NonInsect,0.2426309885,10,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B2,2/9/2023,Cyclopoida,NonInsect,0.10605,15,CG,,,
0.3195769,Intermediate,Marsh,W53,307W53B2,3/7/2023,Cyclopoida,NonInsect,0.01414,2,CG,,,
0.3195769,Intermediate,Marsh,W53,412W53B1,4/12/2023,Cyclopoida,NonInsect,0.00707,1,CG,,,
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Cyclopoida,NonInsect,0.00707,1,CG,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Cyclopoida,NonInsect,0.0797299498,4,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Cyclopoida,NonInsect,0.0610749749,5,CG,,,
0.3681222,Intermediate,Swamp,W68,412W68B1,4/12/2023,Cyclopoida,NonInsect,0.00707,1,CG,,,
0.3916141,Long,Swamp,W11,622W11B1,6/22/2023,Daphnia,NonInsect,0.05552922781,1,CF,,,
0.3968312,Intermediate,Marsh,W21,209W21B2,2/9/2023,Daphniidae,NonInsect,0.04549904001,2,CF,,,
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Daphniidae,NonInsect,0.02816,2,CF,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Daphniidae,NonInsect,2.14016,152,CF,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Daphniidae,NonInsect,0.02816,2,CF,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Daphniidae,NonInsect,0.12672,9,CF,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Daphniidae,NonInsect,0.1291882678,5,CF,,,
0.4596531,Intermediate,Swamp,W52,622W52B2,6/22/2023,Daphniidae,NonInsect,0.03141904001,1,CF,,,
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Daphniidae,NonInsect,0.1665876834,3,CF,,,
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Daphniidae,NonInsect,0.05552922781,1,CF,,,
0.3163063,Long,Swamp,W58,209W58B1,2/9/2023,Daphniidae,NonInsect,0.01408,1,CF,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Daphniidae,NonInsect,0.03141904001,1,CF,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Daphniidae,NonInsect,0.08694826782,2,CF,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Daphniidae,NonInsect,0.5138430503,10,CF,,,
0.3681222,Intermediate,Swamp,W68,209W68B3,2/9/2023,Daphniidae,NonInsect,0.01408,1,CF,,,
0.3681222,Intermediate,Swamp,W68,307W68B1,3/7/2023,Daphniidae,NonInsect,0.2535359512,5,CF,,,
0.3681222,Intermediate,Swamp,W68,307W68B2,3/7/2023,Daphniidae,NonInsect,0.2535359512,5,CF,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Daphniidae,NonInsect,0.4975794191,12,CF,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Eulimnadia,NonInsect,2.812817155,1,CG,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Moina,NonInsect,0.1183673078,3,CF,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Moinidae,NonInsect,0.1738965356,4,CF,,,
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Moinidae,NonInsect,0.05552922781,1,CF,,,
0.5491605,Short,Marsh,W37,412W37B2,4/12/2023,Moinidae,NonInsect,0.03141904001,1,CF,,,
0.3835618,Long,Marsh,W46,412W46B1,4/12/2023,Moinidae,NonInsect,0.03855929417,3,CF,,,
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Moinidae,NonInsect,0.05632,4,CF,,,
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Moinidae,NonInsect,0.01408,1,CF,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Moinidae,NonInsect,1.19249712,81,CF,,,
0.3681222,Intermediate,Swamp,W68,412W68B2,4/12/2023,Moinidae,NonInsect,0.1110584556,2,CF,,,
0.3968312,Intermediate,Marsh,W21,209W21B2,2/9/2023,Ostracoda,NonInsect,0.1861001157,1,CG,,,
0.3968312,Intermediate,Marsh,W21,307W21B2,3/7/2023,Ostracoda,NonInsect,79.37681878,194,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Ostracoda,NonInsect,0.1452,3,CG,,,
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Ostracoda,NonInsect,0.9577081592,9,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Ostracoda,NonInsect,0.3192360531,3,CG,,,
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Sididae,NonInsect,27.77217037,222,CF,,,
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Sididae,NonInsect,0.1118492278,5,CF,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Sididae,NonInsect,0.22528,16,CF,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Sididae,NonInsect,4.472300023,97,CF,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Sididae,NonInsect,0.3252644278,14,CF,,,
0.4596531,Intermediate,Swamp,W52,307W52B2,3/7/2023,Sididae,NonInsect,0.10833712,4,CF,,,
0.4596531,Intermediate,Swamp,W52,307W52B3,3/7/2023,Sididae,NonInsect,0.13975616,5,CF,,,
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Sididae,NonInsect,0.4000632591,10,CF,,,
0.4596531,Intermediate,Swamp,W52,512W52B3,5/12/2023,Sididae,NonInsect,0.05552922781,1,CF,,,
0.4596531,Intermediate,Swamp,W52,622W52B1,6/22/2023,Sididae,NonInsect,0.05552922781,1,CF,,,
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Sididae,NonInsect,0.1497863478,4,CF,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Sididae,NonInsect,0.05552922781,1,CF,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Sididae,NonInsect,0.4252488556,12,CF,,,
0.3968312,Intermediate,Marsh,W21,307W21B2,3/7/2023,Spinicaudata,NonInsect,0.1577193599,1,CG,,,
0.4596531,Intermediate,Swamp,W52,307W52B2,3/7/2023,Annelida,NonInsect,1.318950224,1,CG,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Planorbidae,NonInsect,0.4790754949,6,HB,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Planorbidae,NonInsect,2.266660288,25,HB,,,
0.3681222,Intermediate,Swamp,W68,412W68B2,4/12/2023,Planorbidae,NonInsect,0.1596918316,2,HB,,,
0.2360643,Long,Marsh,W42,209W42B1,2/9/2023,Viviparidae,NonInsect,0.172,1,HB,,,
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Viviparidae,NonInsect,0.172,1,HB,,,
0.5491605,Short,Marsh,W37,307W37B1,3/7/2023,Arhynchobdellida,NonInsect,31.51525066,1,PR,,,
0.5491605,Short,Marsh,W37,622W37B1,6/22/2023,Arhynchobdellida,NonInsect,21.97003662,1,PR,,,
0.2360643,Long,Marsh,W42,209W42B1,2/9/2023,Arhynchobdellida,NonInsect,13.52895247,2,PR,,,
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Arhynchobdellida,NonInsect,2.176356071,1,PR,,,
0.2360643,Long,Marsh,W42,412W42B2,4/12/2023,Arhynchobdellida,NonInsect,2.176356071,1,PR,,,
0.2360643,Long,Marsh,W42,512W42B1,5/12/2023,Arhynchobdellida,NonInsect,317.8013601,4,PR,,,
0.2360643,Long,Marsh,W42,512W42B3,5/12/2023,Arhynchobdellida,NonInsect,21.99381382,2,PR,,,
0.2360643,Long,Marsh,W42,622W42B1,6/22/2023,Arhynchobdellida,NonInsect,52.16008217,5,PR,,,
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Arhynchobdellida,NonInsect,62.30869617,5,PR,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Arhynchobdellida,NonInsect,178.935752,2,PR,,,
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Arhynchobdellida,NonInsect,38.9414866,1,PR,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Arhynchobdellida,NonInsect,233.7626701,4,PR,,,
0.3835618,Long,Marsh,W46,512W46B1,5/12/2023,Arhynchobdellida,NonInsect,51.72029515,1,PR,,,
0.3195769,Intermediate,Marsh,W53,512W53B3,5/12/2023,Arhynchobdellida,NonInsect,138.1752806,2,PR,,,
0.3916141,Long,Swamp,W11,209W11B2,2/9/2023,Hydracarina,NonInsect,0.6071841237,1,PR,,,
0.3916141,Long,Swamp,W11,307W11B3,3/7/2023,Hydracarina,NonInsect,0.26532,2,PR,,,
0.3916141,Long,Swamp,W11,412W11B2,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3916141,Long,Swamp,W11,622W11B1,6/22/2023,Hydracarina,NonInsect,0.26532,2,PR,,,
0.5944965,Short,Marsh,W15,209W15B2,2/9/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.5944965,Short,Marsh,W15,209W15B3,2/9/2023,Hydracarina,NonInsect,0.39798,3,PR,,,
0.3968312,Intermediate,Marsh,W21,209W21B2,2/9/2023,Hydracarina,NonInsect,0.53064,4,PR,,,
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Hydracarina,NonInsect,5.826493563,42,PR,,,
0.3968312,Intermediate,Marsh,W21,307W21B2,3/7/2023,Hydracarina,NonInsect,4.637826782,34,PR,,,
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Hydracarina,NonInsect,2.78586,21,PR,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Hydracarina,NonInsect,0.26532,2,PR,,,
0.5491605,Short,Marsh,W37,209W37B1,2/9/2023,Hydracarina,NonInsect,0.2600467815,1,PR,,,
0.5491605,Short,Marsh,W37,209W37B3,2/9/2023,Hydracarina,NonInsect,0.2600467815,1,PR,,,
0.5491605,Short,Marsh,W37,307W37B1,3/7/2023,Hydracarina,NonInsect,0.39798,3,PR,,,
0.5491605,Short,Marsh,W37,412W37B1,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Hydracarina,NonInsect,0.2166176349,3,PR,,,
0.2360643,Long,Marsh,W42,209W42B1,2/9/2023,Hydracarina,NonInsect,1.581373563,10,PR,,,
0.2360643,Long,Marsh,W42,209W42B2,2/9/2023,Hydracarina,NonInsect,0.8799176349,8,PR,,,
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Hydracarina,NonInsect,0.92862,7,PR,,,
0.2360643,Long,Marsh,W42,307W42B1,3/7/2023,Hydracarina,NonInsect,1.188666782,8,PR,,,
0.2360643,Long,Marsh,W42,307W42B2,3/7/2023,Hydracarina,NonInsect,1.06128,8,PR,,,
0.2360643,Long,Marsh,W42,307W42B3,3/7/2023,Hydracarina,NonInsect,0.39798,3,PR,,,
0.2360643,Long,Marsh,W42,412W42B2,4/12/2023,Hydracarina,NonInsect,2.25522,17,PR,,,
0.2360643,Long,Marsh,W42,412W42B3,4/12/2023,Hydracarina,NonInsect,1.72458,13,PR,,,
0.2360643,Long,Marsh,W42,512W42B1,5/12/2023,Hydracarina,NonInsect,4.499893563,32,PR,,,
0.2360643,Long,Marsh,W42,512W42B2,5/12/2023,Hydracarina,NonInsect,1.19394,9,PR,,,
0.2360643,Long,Marsh,W42,512W42B3,5/12/2023,Hydracarina,NonInsect,1.19394,9,PR,,,
0.2360643,Long,Marsh,W42,622W42B1,6/22/2023,Hydracarina,NonInsect,0.2600467815,1,PR,,,
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Hydracarina,NonInsect,0.6633,5,PR,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Hydracarina,NonInsect,0.53064,4,PR,,,
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Hydracarina,NonInsect,0.26532,2,PR,,,
0.3835618,Long,Marsh,W46,307W46B1,3/7/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3835618,Long,Marsh,W46,307W46B2,3/7/2023,Hydracarina,NonInsect,0.79596,6,PR,,,
0.3835618,Long,Marsh,W46,412W46B2,4/12/2023,Hydracarina,NonInsect,1.137824124,5,PR,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Hydracarina,NonInsect,0.4192275217,1,PR,,,
0.4596531,Intermediate,Swamp,W52,209W52B2,2/9/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3195769,Intermediate,Marsh,W53,209W53B2,2/9/2023,Hydracarina,NonInsect,0.39798,3,PR,,,
0.3195769,Intermediate,Marsh,W53,307W53B1,3/7/2023,Hydracarina,NonInsect,0.3072988174,3,PR,,,
0.3195769,Intermediate,Marsh,W53,307W53B2,3/7/2023,Hydracarina,NonInsect,1.183393563,7,PR,,,
0.3195769,Intermediate,Marsh,W53,412W53B1,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3195769,Intermediate,Marsh,W53,412W53B2,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3195769,Intermediate,Marsh,W53,412W53B3,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3195769,Intermediate,Marsh,W53,622W53B3,6/22/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3163063,Long,Swamp,W58,307W58B2,3/7/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Hydracarina,NonInsect,0.2600467815,1,PR,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3163063,Long,Swamp,W58,412W58B3,4/12/2023,Hydracarina,NonInsect,0.5518875217,2,PR,,,
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Hydracarina,NonInsect,0.26532,2,PR,,,
0.3163063,Long,Swamp,W58,512W58B2,5/12/2023,Hydracarina,NonInsect,0.13266,1,PR,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Hydracarina,NonInsect,1.145237635,10,PR,,,
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Rhynchobdellida,NonInsect,95.04784163,2,PR,,,
0.2360643,Long,Marsh,W42,209W58B1,2/9/2023,Rhynchobdellida,NonInsect,81.34194297,1,PR,,,
0.2360643,Long,Marsh,W42,307W42B1,3/7/2023,Rhynchobdellida,NonInsect,100.2186943,1,PR,,,
0.2360643,Long,Marsh,W42,512W42B1,5/12/2023,Rhynchobdellida,NonInsect,501.8626291,5,PR,,,
0.3163063,Long,Swamp,W58,307W58B2,3/7/2023,Rhynchobdellida,NonInsect,116.3569454,3,PR,,,
0.3916141,Long,Swamp,W11,209W11B1,2/9/2023,Caecidotea,NonInsect,0.5380197078,1,CG,,,
0.3916141,Long,Swamp,W11,209W11B2,2/9/2023,Caecidotea,NonInsect,21.46626388,24,CG,,,
0.3916141,Long,Swamp,W11,209W11B3,2/9/2023,Caecidotea,NonInsect,1.89740935,2,CG,,,
0.3916141,Long,Swamp,W11,307W11B1,3/7/2023,Caecidotea,NonInsect,22.74062352,19,CG,,,
0.3916141,Long,Swamp,W11,307W11B2,3/7/2023,Caecidotea,NonInsect,2.321749979,1,CG,,,
0.3916141,Long,Swamp,W11,307W11B3,3/7/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3916141,Long,Swamp,W11,412W11B2,4/12/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3916141,Long,Swamp,W11,512W11B2,5/12/2023,Caecidotea,NonInsect,0.5380197078,1,CG,,,
0.3916141,Long,Swamp,W11,622W11B2,6/22/2023,Caecidotea,NonInsect,0.5380197078,1,CG,,,
0.5944965,Short,Marsh,W15,209W15B1,2/9/2023,Caecidotea,NonInsect,25.90079512,11,CG,,,
0.5944965,Short,Marsh,W15,209W15B2,2/9/2023,Caecidotea,NonInsect,3.557251219,4,CG,,,
0.5944965,Short,Marsh,W15,209W15B3,2/9/2023,Caecidotea,NonInsect,13.33864695,6,CG,,,
0.4723248,Short,Swamp,W32,307W32B1,3/7/2023,Caecidotea,NonInsect,17.1086273,11,CG,,,
0.4723248,Short,Swamp,W32,307W32B2,3/7/2023,Caecidotea,NonInsect,41.58607546,19,CG,,,
0.4723248,Short,Swamp,W32,307W32B3,3/7/2023,Caecidotea,NonInsect,6.779192557,4,CG,,,
0.4723248,Short,Swamp,W32,412W32B1,4/12/2023,Caecidotea,NonInsect,47.74677336,137,CG,,,
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Caecidotea,NonInsect,24.74759738,59,CG,,,
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Caecidotea,NonInsect,29.51771529,85,CG,,,
0.4723248,Short,Swamp,W32,622W32B1,6/22/2023,Caecidotea,NonInsect,1.564378641,5,CG,,,
0.4723248,Short,Swamp,W32,622W32B2,6/22/2023,Caecidotea,NonInsect,3.128757281,10,CG,,,
0.4723248,Short,Swamp,W32,622W32B3,6/22/2023,Caecidotea,NonInsect,3.825493937,14,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Caecidotea,NonInsect,7.20636693,6,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B2,2/9/2023,Caecidotea,NonInsect,1.89740935,2,CG,,,
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Caecidotea,NonInsect,1.89740935,2,CG,,,
0.4596531,Intermediate,Swamp,W52,307W52B1,3/7/2023,Caecidotea,NonInsect,0.14090949,2,CG,,,
0.4596531,Intermediate,Swamp,W52,307W52B2,3/7/2023,Caecidotea,NonInsect,2.846114025,3,CG,,,
0.4596531,Intermediate,Swamp,W52,307W52B3,3/7/2023,Caecidotea,NonInsect,3.997515336,6,CG,,,
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Caecidotea,NonInsect,1.612927287,5,CG,,,
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Caecidotea,NonInsect,1.783425052,8,CG,,,
0.4596531,Intermediate,Swamp,W52,622W52B2,6/22/2023,Caecidotea,NonInsect,1.076039416,2,CG,,,
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B1,2/9/2023,Caecidotea,NonInsect,7.997665464,2,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B2,2/9/2023,Caecidotea,NonInsect,19.34460701,5,CG,,,
0.3195769,Intermediate,Marsh,W53,209W53B3,2/9/2023,Caecidotea,NonInsect,30.04794912,9,CG,,,
0.3195769,Intermediate,Marsh,W53,307W53B1,3/7/2023,Caecidotea,NonInsect,18.14762148,16,CG,,,
0.3195769,Intermediate,Marsh,W53,307W53B2,3/7/2023,Caecidotea,NonInsect,156.8464003,80,CG,,,
0.3195769,Intermediate,Marsh,W53,307W53B3,3/7/2023,Caecidotea,NonInsect,14.96780483,4,CG,,,
0.3195769,Intermediate,Marsh,W53,412W53B1,4/12/2023,Caecidotea,NonInsect,8.533402197,28,CG,,,
0.3195769,Intermediate,Marsh,W53,412W53B2,4/12/2023,Caecidotea,NonInsect,6.526118177,43,CG,,,
0.3195769,Intermediate,Marsh,W53,412W53B3,4/12/2023,Caecidotea,NonInsect,28.48347401,94,CG,,,
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Caecidotea,NonInsect,0.8061806844,3,CG,,,
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Caecidotea,NonInsect,44.75142129,95,CG,,,
0.3195769,Intermediate,Marsh,W53,622W53B2,6/22/2023,Caecidotea,NonInsect,16.51674197,70,CG,,,
0.3195769,Intermediate,Marsh,W53,622W53B3,6/22/2023,Caecidotea,NonInsect,6.410343882,25,CG,,,
0.3163063,Long,Swamp,W58,209W58B1,2/9/2023,Caecidotea,NonInsect,1.076039416,2,CG,,,
0.3163063,Long,Swamp,W58,307W58B1,3/7/2023,Caecidotea,NonInsect,47.17922702,86,CG,,,
0.3163063,Long,Swamp,W58,307W58B2,3/7/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3163063,Long,Swamp,W58,412W58B2,4/12/2023,Caecidotea,NonInsect,17.70307163,28,CG,,,
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Caecidotea,NonInsect,20.04626438,29,CG,,,
0.3163063,Long,Swamp,W58,512W58B3,5/12/2023,Caecidotea,NonInsect,0.5374537896,2,CG,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Caecidotea,NonInsect,4.512434565,13,CG,,,
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Caecidotea,NonInsect,34.34256012,20,CG,,,
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Caecidotea,NonInsect,36.39501728,21,CG,,,
0.3681222,Intermediate,Swamp,W68,209W68B3,2/9/2023,Caecidotea,NonInsect,3.539181549,3,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B1,3/7/2023,Caecidotea,NonInsect,0.772370175,4,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B2,3/7/2023,Caecidotea,NonInsect,0.772370175,4,CG,,,
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Caecidotea,NonInsect,2.383956629,3,CG,,,
0.3681222,Intermediate,Swamp,W68,412W68B1,4/12/2023,Caecidotea,NonInsect,0.1098061651,1,CG,,,
0.3681222,Intermediate,Swamp,W68,512W68B1,5/12/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3681222,Intermediate,Swamp,W68,622W68B1,6/22/2023,Caecidotea,NonInsect,0.2687268948,1,CG,,,
0.3916141,Long,Swamp,W11,209W11B1,2/9/2023,Crangonyx,NonInsect,0.630483406,1,SH,,,
0.3916141,Long,Swamp,W11,209W11B2,2/9/2023,Crangonyx,NonInsect,4.413383842,7,SH,,,
0.3916141,Long,Swamp,W11,209W11B3,2/9/2023,Crangonyx,NonInsect,0.1714923011,1,SH,,,
0.3916141,Long,Swamp,W11,307W11B1,3/7/2023,Crangonyx,NonInsect,0.5144769033,3,SH,,,
0.5944965,Short,Marsh,W15,209W15B1,2/9/2023,Crangonyx,NonInsect,3.296158335,13,SH,,,
0.5944965,Short,Marsh,W15,209W15B2,2/9/2023,Crangonyx,NonInsect,2.936621643,7,SH,,,
